Chromosome	gene	max_pvalue	phenotype	phenotype_number
5	SORBI_3005G009900	3.169757e-08	Sum_AEG_Sum_GalCer,Sum_Cer_Sum_GalCer,Sum_DG_Sum_TG,Sum_DGDG_Sum_GalCer,Sum_DGDG_Sum_TG,Sum_MGDG_Sum_TG	6
5	SORBI_3005G010200	4.228512e-08	Sum_AEG_Sum_Cer,Sum_AEG_Sum_GalCer,Sum_DG_Sum_TG,Sum_DGDG_Sum_GalCer,Sum_DGDG_Sum_TG,Sum_MGDG_Sum_TG	6
5	SORBI_3005G016200	4.96153e-08	Sum_AEG_Sum_Cer,Sum_DG_Sum_TG,Sum_DGDG_Sum_TG,Sum_MGDG_Sum_TG,Sum_PA_Sum_TG,Sum_SQDG_Sum_TG	6
5	SORBI_3005G016300	4.96153e-08	Sum_AEG_Sum_Cer,Sum_DG_Sum_TG,Sum_DGDG_Sum_TG,Sum_MGDG_Sum_TG,Sum_PA_Sum_TG,Sum_SQDG_Sum_TG	6
5	SORBI_3005G016400	4.96153e-08	Sum_AEG_Sum_Cer,Sum_DG_Sum_TG,Sum_DGDG_Sum_TG,Sum_MGDG_Sum_TG,Sum_PA_Sum_TG,Sum_SQDG_Sum_TG	6
5	SORBI_3005G016500	4.96153e-08	Sum_AEG_Sum_Cer,Sum_DG_Sum_TG,Sum_DGDG_Sum_TG,Sum_MGDG_Sum_TG,Sum_PA_Sum_TG,Sum_SQDG_Sum_TG	6
5	SORBI_3005G078950	9.559516e-08	Sum_AEG_Sum_PC,Sum_DG_Sum_TG,Sum_DGDG_Sum_PE,Sum_DGDG_Sum_TG,Sum_MGDG_Sum_PE,Sum_MGDG_Sum_TG	6
5	SORBI_3005G079025	9.559516e-08	Sum_AEG_Sum_PC,Sum_DG_Sum_TG,Sum_DGDG_Sum_PE,Sum_DGDG_Sum_TG,Sum_MGDG_Sum_PE,Sum_MGDG_Sum_TG	6
5	SORBI_3005G082900	6.448798e-08	Sum_AEG_Sum_PA,Sum_DG_Sum_PA,Sum_DGDG_Sum_PA,Sum_LPC_Sum_PA,Sum_LPE_Sum_PA,Sum_MGDG_Sum_PA	6
5	SORBI_3005G087666	7.602332e-08	Sum_AEG_Sum_TG,Sum_DG_Sum_TG,Sum_DGDG_Sum_TG,Sum_MGDG_Sum_TG,Sum_PA_Sum_TG,Sum_SQDG_Sum_TG	6
5	SORBI_3005G087732	7.602332e-08	Sum_AEG_Sum_TG,Sum_DG_Sum_TG,Sum_DGDG_Sum_TG,Sum_MGDG_Sum_TG,Sum_PA_Sum_TG,Sum_SQDG_Sum_TG	6
5	SORBI_3005G090401	8.197027e-08	Sum_DG_Sum_TG,Sum_DGDG_Sum_TG,Sum_FA_Sum_LPC,Sum_MGDG_Sum_TG,Sum_PA_Sum_TG,Sum_PC_Sum_PG	6
5	SORBI_3005G110403	9.081846e-08	Sum_AEG_Sum_LPE,Sum_Cer_Sum_LPE,Sum_DG_Sum_TG,Sum_DGDG_Sum_LPE,Sum_LPC_Sum_LPE,Sum_MGDG_Sum_TG	6
5	SORBI_3005G116500	4.454787e-08	Sum_DGDG_Sum_MGDG,Sum_DGDG_Sum_PG,Sum_FA_Sum_LPC,Sum_LPE_Sum_PG,Sum_MGDG_Sum_PG,Sum_MGDG_Sum_TG	6
5	SORBI_3005G153300	2.156704e-08	Sum_AEG_Sum_Cer,Sum_AEG_Sum_LPE,Sum_Cer_Sum_LPE,Sum_DGDG_Sum_LPE,Sum_LPC_Sum_LPE,Sum_LPC_Sum_TG	6
5	SORBI_3005G184600	6.849021e-08	Sum_AEG_Sum_PA,Sum_Cer_Sum_DGDG,Sum_DG_Sum_PA,Sum_DGDG_Sum_PA,Sum_LPC_Sum_PA,Sum_LPE_Sum_PA	6
5	SORBI_3005G194000	1.480154e-08	Sum_AEG_Sum_PA,Sum_DG_Sum_PA,Sum_DGDG_Sum_PA,Sum_LPC_Sum_PA,Sum_LPE_Sum_PA,Sum_MGDG_Sum_PA	6
5	SORBI_3005G194100	1.480154e-08	Sum_AEG_Sum_PA,Sum_DG_Sum_PA,Sum_DGDG_Sum_PA,Sum_LPC_Sum_PA,Sum_LPE_Sum_PA,Sum_MGDG_Sum_PA	6
5	SORBI_3005G194200	1.480154e-08	Sum_AEG_Sum_PA,Sum_DG_Sum_PA,Sum_DGDG_Sum_PA,Sum_LPC_Sum_PA,Sum_LPE_Sum_PA,Sum_MGDG_Sum_PA	6
5	SORBI_3005G194300	7.7483e-08	Sum_AEG_Sum_PA,Sum_DG_Sum_PA,Sum_DGDG_Sum_PA,Sum_FA_Sum_PA,Sum_LPE_Sum_MGDG,Sum_LPE_Sum_PA	6
5	SORBI_3005G213000	7.611702e-08	Sum_AEG_Sum_Cer,Sum_AEG_Sum_PA,Sum_DG_Sum_PA,Sum_DGDG_Sum_PA,Sum_LPC_Sum_PA,Sum_LPE_Sum_PA	6
5	SORBI_3005G213100	4.367455e-08	Sum_AEG_Sum_Cer,Sum_AEG_Sum_PA,Sum_DG_Sum_PA,Sum_DGDG_Sum_PA,Sum_LPC_Sum_PA,Sum_LPE_Sum_PA	6
6	SORBI_3006G049600	1.79249e-09	Sum_AEG_Sum_LPC,Sum_AEG_Sum_LPE,Sum_Cer_Sum_LPE,Sum_DGDG_Sum_LPE,Sum_FA_Sum_PA,Sum_LPC_Sum_LPE	6
6	SORBI_3006G154500	9.853862e-08	Sum_AEG_Sum_GalCer,Sum_Cer_Sum_GalCer,Sum_Cer_Sum_PA,Sum_DGDG_Sum_GalCer,Sum_MGDG_Sum_PE,Sum_PC_Sum_PE	6
6	SORBI_3006G156400	4.282042e-08	Sum_AEG_Sum_DGDG,Sum_AEG_Sum_LPE,Sum_Cer_Sum_DGDG,Sum_Cer_Sum_LPE,Sum_DGDG_Sum_LPE,Sum_LPC_Sum_LPE	6
6	SORBI_3006G156500	4.282042e-08	Sum_AEG_Sum_DGDG,Sum_AEG_Sum_LPE,Sum_Cer_Sum_DGDG,Sum_Cer_Sum_LPE,Sum_DGDG_Sum_LPE,Sum_LPC_Sum_LPE	6
6	SORBI_3006G156600	4.282042e-08	Sum_AEG_Sum_DGDG,Sum_AEG_Sum_LPE,Sum_Cer_Sum_DGDG,Sum_Cer_Sum_LPE,Sum_DGDG_Sum_LPE,Sum_LPC_Sum_LPE	6
6	SORBI_3006G156801	4.282042e-08	Sum_AEG_Sum_DGDG,Sum_AEG_Sum_LPE,Sum_Cer_Sum_DGDG,Sum_Cer_Sum_LPE,Sum_DGDG_Sum_LPE,Sum_LPC_Sum_LPE	6
6	SORBI_3006G197400	3.997998e-08	Sum_AEG_Sum_PA,Sum_AEG_Sum_PC,Sum_DGDG_Sum_PA,Sum_FA_Sum_PC,Sum_LPC_Sum_PA,Sum_LPE_Sum_PA	6
6	SORBI_3006G197500	3.997998e-08	Sum_AEG_Sum_PA,Sum_AEG_Sum_PC,Sum_DGDG_Sum_PA,Sum_FA_Sum_PC,Sum_LPC_Sum_PA,Sum_LPE_Sum_PA	6
6	SORBI_3006G247300	1.268733e-08	Sum_AEG_Sum_PA,Sum_DG_Sum_PA,Sum_DGDG_Sum_PA,Sum_LPC_Sum_PA,Sum_LPE_Sum_PA,Sum_MGDG_Sum_PA	6
6	SORBI_3006G247400	1.268733e-08	Sum_AEG_Sum_PA,Sum_DG_Sum_PA,Sum_DGDG_Sum_PA,Sum_LPC_Sum_PA,Sum_LPE_Sum_PA,Sum_MGDG_Sum_PA	6
6	SORBI_3006G248700	3.673197e-11	Sum_AEG_Sum_PA,Sum_DG_Sum_PA,Sum_DGDG_Sum_PA,Sum_LPC_Sum_PA,Sum_LPE_Sum_PA,Sum_MGDG_Sum_PA	6
6	SORBI_3006G248801	3.673197e-11	Sum_AEG_Sum_PA,Sum_DG_Sum_PA,Sum_DGDG_Sum_PA,Sum_LPC_Sum_PA,Sum_LPE_Sum_PA,Sum_MGDG_Sum_PA	6
6	SORBI_3006G248900	1.216809e-12	Sum_AEG_Sum_PA,Sum_DG_Sum_PA,Sum_DGDG_Sum_PA,Sum_LPC_Sum_PA,Sum_LPE_Sum_PA,Sum_MGDG_Sum_PA	6
6	SORBI_3006G249000	1.216809e-12	Sum_AEG_Sum_PA,Sum_DG_Sum_PA,Sum_DGDG_Sum_PA,Sum_LPC_Sum_PA,Sum_LPE_Sum_PA,Sum_MGDG_Sum_PA	6
6	SORBI_3006G249050	1.216809e-12	Sum_AEG_Sum_PA,Sum_DG_Sum_PA,Sum_DGDG_Sum_PA,Sum_LPC_Sum_PA,Sum_LPE_Sum_PA,Sum_MGDG_Sum_PA	6
6	SORBI_3006G249100	1.216809e-12	Sum_AEG_Sum_PA,Sum_DG_Sum_PA,Sum_DGDG_Sum_PA,Sum_LPC_Sum_PA,Sum_LPE_Sum_PA,Sum_MGDG_Sum_PA	6
6	SORBI_3006G252900	2.662593e-08	Sum_AEG_Sum_PA,Sum_DG_Sum_PA,Sum_DGDG_Sum_PA,Sum_LPC_Sum_PA,Sum_LPE_Sum_PA,Sum_MGDG_Sum_PA	6
6	SORBI_3006G253000	2.662593e-08	Sum_AEG_Sum_PA,Sum_DG_Sum_PA,Sum_DGDG_Sum_PA,Sum_LPC_Sum_PA,Sum_LPE_Sum_PA,Sum_MGDG_Sum_PA	6
7	SORBI_3007G016200	7.030576e-08	Sum_AEG_Sum_PA,Sum_Cer_Sum_PC,Sum_DG_Sum_PA,Sum_DGDG_Sum_PA,Sum_LPE_Sum_PA,Sum_PS	6
7	SORBI_3007G016300	7.030576e-08	Sum_AEG_Sum_PA,Sum_Cer_Sum_PC,Sum_DG_Sum_PA,Sum_DGDG_Sum_PA,Sum_LPE_Sum_PA,Sum_PS	6
7	SORBI_3007G028100	4.319427e-08	Sum_AEG_Sum_TG,Sum_DG_Sum_TG,Sum_DGDG_Sum_TG,Sum_MGDG_Sum_TG,Sum_PA_Sum_TG,Sum_SQDG_Sum_TG	6
7	SORBI_3007G028200	4.319427e-08	Sum_AEG_Sum_TG,Sum_DG_Sum_TG,Sum_DGDG_Sum_TG,Sum_MGDG_Sum_TG,Sum_PA_Sum_TG,Sum_SQDG_Sum_TG	6
7	SORBI_3007G028300	4.319427e-08	Sum_AEG_Sum_TG,Sum_DG_Sum_TG,Sum_DGDG_Sum_TG,Sum_MGDG_Sum_TG,Sum_PA_Sum_TG,Sum_SQDG_Sum_TG	6
7	SORBI_3007G028400	4.319427e-08	Sum_AEG_Sum_TG,Sum_DG_Sum_TG,Sum_DGDG_Sum_TG,Sum_MGDG_Sum_TG,Sum_PA_Sum_TG,Sum_SQDG_Sum_TG	6
7	SORBI_3007G028500	4.319427e-08	Sum_AEG_Sum_TG,Sum_DG_Sum_TG,Sum_DGDG_Sum_TG,Sum_MGDG_Sum_TG,Sum_PA_Sum_TG,Sum_SQDG_Sum_TG	6
7	SORBI_3007G028600	4.319427e-08	Sum_AEG_Sum_TG,Sum_DG_Sum_TG,Sum_DGDG_Sum_TG,Sum_MGDG_Sum_TG,Sum_PA_Sum_TG,Sum_SQDG_Sum_TG	6
7	SORBI_3007G028700	4.319427e-08	Sum_AEG_Sum_TG,Sum_DG_Sum_TG,Sum_DGDG_Sum_TG,Sum_MGDG_Sum_TG,Sum_PA_Sum_TG,Sum_SQDG_Sum_TG	6
7	SORBI_3007G067700	6.971224e-09	Sum_DG_Sum_TG,Sum_DGDG_Sum_TG,Sum_MGDG_Sum_TG,Sum_PA_Sum_TG,Sum_PC_Sum_TG,Sum_SQDG_Sum_TG	6
7	SORBI_3007G067800	6.971224e-09	Sum_DG_Sum_TG,Sum_DGDG_Sum_TG,Sum_MGDG_Sum_TG,Sum_PA_Sum_TG,Sum_PC_Sum_TG,Sum_SQDG_Sum_TG	6
7	SORBI_3007G067900	6.971224e-09	Sum_DG_Sum_TG,Sum_DGDG_Sum_TG,Sum_MGDG_Sum_TG,Sum_PA_Sum_TG,Sum_PC_Sum_TG,Sum_SQDG_Sum_TG	6
7	SORBI_3007G068000	6.971224e-09	Sum_DG_Sum_TG,Sum_DGDG_Sum_TG,Sum_MGDG_Sum_TG,Sum_PA_Sum_TG,Sum_PC_Sum_TG,Sum_SQDG_Sum_TG	6
7	SORBI_3007G070600	3.871497e-08	Sum_AEG_Sum_GalCer,Sum_Cer_Sum_GalCer,Sum_DG_Sum_TG,Sum_DGDG_Sum_GalCer,Sum_MGDG_Sum_TG,Sum_PA_Sum_PE	6
7	SORBI_3007G070700	3.294705e-08	Sum_AEG_Sum_GalCer,Sum_Cer_Sum_GalCer,Sum_DG_Sum_TG,Sum_DGDG_Sum_GalCer,Sum_MGDG_Sum_TG,Sum_PA_Sum_PE	6
7	SORBI_3007G090424	6.659593e-08	Sum_DG_Sum_TG,Sum_DGDG_Sum_TG,Sum_LPC_Sum_MGDG,Sum_LPE_Sum_MGDG,Sum_MGDG_Sum_TG,Sum_PS_Sum_SQDG	6
7	SORBI_3007G103100	7.072916e-08	Sum_AEG_Sum_LPE,Sum_DGDG_Sum_LPE,Sum_DGDG_Sum_PG,Sum_PA_Sum_PG,Sum_PA_Sum_SQDG,Sum_PE_Sum_PG	6
7	SORBI_3007G103200	7.072916e-08	Sum_AEG_Sum_LPE,Sum_DGDG_Sum_LPE,Sum_DGDG_Sum_PG,Sum_PA_Sum_PG,Sum_PA_Sum_SQDG,Sum_PE_Sum_PG	6
7	SORBI_3007G113566	5.067439e-08	Sum_AEG_Sum_PA,Sum_Cer_Sum_PA,Sum_FA_Sum_GalCer,Sum_LPC_Sum_PA,Sum_LPE_Sum_MGDG,Sum_LPE_Sum_PA	6
7	SORBI_3007G117900	7.99335e-08	Sum_DG_Sum_TG,Sum_DGDG_Sum_TG,Sum_MGDG_Sum_TG,Sum_PA_Sum_TG,Sum_PC_Sum_PG,Sum_PG_Sum_TG	6
7	SORBI_3007G118025	7.99335e-08	Sum_DG_Sum_TG,Sum_DGDG_Sum_TG,Sum_LPE_Sum_MGDG,Sum_MGDG_Sum_TG,Sum_PA_Sum_TG,Sum_PG_Sum_TG	6
7	SORBI_3007G141300	6.971224e-09	Sum_DG_Sum_TG,Sum_DGDG_Sum_TG,Sum_MGDG_Sum_TG,Sum_PA_Sum_TG,Sum_PC_Sum_TG,Sum_SQDG_Sum_TG	6
7	SORBI_3007G141340	6.971224e-09	Sum_DG_Sum_TG,Sum_DGDG_Sum_TG,Sum_MGDG_Sum_TG,Sum_PA_Sum_TG,Sum_PC_Sum_TG,Sum_SQDG_Sum_TG	6
7	SORBI_3007G141380	6.971224e-09	Sum_DG_Sum_TG,Sum_DGDG_Sum_TG,Sum_MGDG_Sum_TG,Sum_PA_Sum_TG,Sum_PC_Sum_TG,Sum_SQDG_Sum_TG	6
7	SORBI_3007G141420	6.971224e-09	Sum_DG_Sum_TG,Sum_DGDG_Sum_TG,Sum_MGDG_Sum_TG,Sum_PA_Sum_TG,Sum_PC_Sum_TG,Sum_SQDG_Sum_TG	6
7	SORBI_3007G141460	6.971224e-09	Sum_DG_Sum_TG,Sum_DGDG_Sum_TG,Sum_MGDG_Sum_TG,Sum_PA_Sum_TG,Sum_PC_Sum_TG,Sum_SQDG_Sum_TG	6
8	SORBI_3008G065200	9.454929e-08	Sum_AEG_Sum_DGDG,Sum_Cer_Sum_DG,Sum_Cer_Sum_DGDG,Sum_Cer_Sum_MGDG,Sum_Cer_Sum_PA,Sum_MGDG_Sum_TG	6
8	SORBI_3008G092300	2.673751e-08	Sum_DG_Sum_TG,Sum_DGDG_Sum_TG,Sum_MGDG_Sum_TG,Sum_PA_Sum_TG,Sum_PC_Sum_TG,Sum_SQDG_Sum_TG	6
9	SORBI_3009G015900	6.324309e-08	Sum_AEG_Sum_PA,Sum_DG_Sum_TG,Sum_DGDG_Sum_PA,Sum_DGDG_Sum_TG,Sum_LPC_Sum_PA,Sum_MGDG_Sum_TG	6
9	SORBI_3009G016000	6.324309e-08	Sum_AEG_Sum_PA,Sum_DG_Sum_TG,Sum_DGDG_Sum_PA,Sum_DGDG_Sum_TG,Sum_LPC_Sum_PA,Sum_MGDG_Sum_TG	6
9	SORBI_3009G016100	6.324309e-08	Sum_AEG_Sum_PA,Sum_DG_Sum_TG,Sum_DGDG_Sum_PA,Sum_DGDG_Sum_TG,Sum_LPC_Sum_PA,Sum_MGDG_Sum_TG	6
9	SORBI_3009G079700	9.963051e-08	Sum_AEG_Sum_PA,Sum_AEG_Sum_TG,Sum_DG_Sum_PA,Sum_DGDG_Sum_PA,Sum_LPE_Sum_PA,Sum_PS	6
9	SORBI_3009G079801	9.963051e-08	Sum_AEG_Sum_PA,Sum_AEG_Sum_TG,Sum_DG_Sum_PA,Sum_DGDG_Sum_PA,Sum_LPE_Sum_PA,Sum_PS	6
9	SORBI_3009G079900	9.963051e-08	Sum_AEG_Sum_PA,Sum_AEG_Sum_TG,Sum_DG_Sum_PA,Sum_DGDG_Sum_PA,Sum_LPE_Sum_PA,Sum_PS	6
9	SORBI_3009G079925	9.963051e-08	Sum_AEG_Sum_PA,Sum_AEG_Sum_TG,Sum_DG_Sum_PA,Sum_DGDG_Sum_PA,Sum_LPE_Sum_PA,Sum_PS	6
9	SORBI_3009G082300	9.380834e-08	Sum_Cer_Sum_PE,Sum_DGDG_Sum_PE,Sum_FA_Sum_GalCer,Sum_LPC_Sum_PE,Sum_MGDG_Sum_PE,Sum_PC_Sum_PE	6
9	SORBI_3009G102000	5.999067e-08	Sum_Cer,Sum_Cer_Sum_FA,Sum_Cer_Sum_PA,Sum_MGDG_Sum_PA,Sum_PA_Sum_TG,Sum_SQDG_Sum_TG	6
9	SORBI_3009G106900	1.090084e-15	Sum_Cer_Sum_PE,Sum_DG_Sum_PE,Sum_DGDG_Sum_PE,Sum_LPE_Sum_PE,Sum_MGDG_Sum_PE,Sum_PC_Sum_PE	6
9	SORBI_3009G106960	1.090084e-15	Sum_Cer_Sum_PE,Sum_DG_Sum_PE,Sum_DGDG_Sum_PE,Sum_LPE_Sum_PE,Sum_MGDG_Sum_PE,Sum_PC_Sum_PE	6
9	SORBI_3009G107020	1.090084e-15	Sum_Cer_Sum_PE,Sum_DG_Sum_PE,Sum_DGDG_Sum_PE,Sum_LPE_Sum_PE,Sum_MGDG_Sum_PE,Sum_PC_Sum_PE	6
9	SORBI_3009G107080	1.090084e-15	Sum_Cer_Sum_PE,Sum_DG_Sum_PE,Sum_DGDG_Sum_PE,Sum_LPE_Sum_PE,Sum_MGDG_Sum_PE,Sum_PC_Sum_PE	6
9	SORBI_3009G107140	1.090084e-15	Sum_Cer_Sum_PE,Sum_DG_Sum_PE,Sum_DGDG_Sum_PE,Sum_LPE_Sum_PE,Sum_MGDG_Sum_PE,Sum_PC_Sum_PE	6
9	SORBI_3009G119700	7.38903e-08	Sum_DG_Sum_PS,Sum_DGDG_Sum_PS,Sum_LPC_Sum_MGDG,Sum_LPC_Sum_PE,Sum_LPE_Sum_MGDG,Sum_MGDG_Sum_PS	6
9	SORBI_3009G126000	8.365878e-09	Sum_AEG_Sum_PA,Sum_Cer_Sum_LPC,Sum_DG_Sum_PA,Sum_DGDG_Sum_LPC,Sum_DGDG_Sum_PA,Sum_MGDG_Sum_PA	6
9	SORBI_3009G137700	1.683193e-08	Sum_AEG_Sum_TG,Sum_DG_Sum_TG,Sum_DGDG_Sum_TG,Sum_MGDG_Sum_TG,Sum_PA_Sum_TG,Sum_SQDG_Sum_TG	6
9	SORBI_3009G137800	1.683193e-08	Sum_AEG_Sum_TG,Sum_DG_Sum_TG,Sum_DGDG_Sum_TG,Sum_MGDG_Sum_TG,Sum_PA_Sum_TG,Sum_SQDG_Sum_TG	6
9	SORBI_3009G182200	8.85974e-08	Sum_AEG_Sum_TG,Sum_DG_Sum_TG,Sum_DGDG_Sum_TG,Sum_LPC_Sum_TG,Sum_MGDG_Sum_TG,Sum_SQDG_Sum_TG	6
9	SORBI_3009G182300	8.85974e-08	Sum_AEG_Sum_TG,Sum_DG_Sum_TG,Sum_DGDG_Sum_TG,Sum_LPC_Sum_TG,Sum_MGDG_Sum_TG,Sum_SQDG_Sum_TG	6
10	SORBI_3010G017800	9.336281e-08	Sum_AEG_Sum_GalCer,Sum_DG_Sum_TG,Sum_DGDG_Sum_GalCer,Sum_DGDG_Sum_MGDG,Sum_FA_Sum_MGDG,Sum_LPC_Sum_MGDG	6
10	SORBI_3010G096400	8.602177e-08	Sum_AEG_Sum_LPE,Sum_AEG_Sum_PC,Sum_DGDG_Sum_LPE,Sum_LPC_Sum_LPE,Sum_LPC_Sum_MGDG,Sum_LPE_Sum_MGDG	6
10	SORBI_3010G096500	8.602177e-08	Sum_AEG_Sum_LPE,Sum_AEG_Sum_PC,Sum_DGDG_Sum_LPE,Sum_LPC_Sum_LPE,Sum_LPC_Sum_MGDG,Sum_LPE_Sum_MGDG	6
10	SORBI_3010G096600	8.602177e-08	Sum_AEG_Sum_LPE,Sum_AEG_Sum_PC,Sum_DGDG_Sum_LPE,Sum_LPC_Sum_LPE,Sum_LPC_Sum_MGDG,Sum_LPE_Sum_MGDG	6
10	SORBI_3010G108001	5.479808e-09	Sum_AEG_Sum_TG,Sum_DG_Sum_TG,Sum_DGDG_Sum_TG,Sum_MGDG_Sum_TG,Sum_PA_Sum_TG,Sum_SQDG_Sum_TG	6
10	SORBI_3010G108100	5.479808e-09	Sum_AEG_Sum_TG,Sum_DG_Sum_TG,Sum_DGDG_Sum_TG,Sum_MGDG_Sum_TG,Sum_PA_Sum_TG,Sum_SQDG_Sum_TG	6
10	SORBI_3010G108200	5.479808e-09	Sum_AEG_Sum_TG,Sum_DG_Sum_TG,Sum_DGDG_Sum_TG,Sum_MGDG_Sum_TG,Sum_PA_Sum_TG,Sum_SQDG_Sum_TG	6
10	SORBI_3010G124300	1.229088e-08	Sum_DG_Sum_TG,Sum_DGDG_Sum_TG,Sum_MGDG_Sum_TG,Sum_PA_Sum_TG,Sum_PC_Sum_TG,Sum_SQDG_Sum_TG	6
10	SORBI_3010G140100	8.79292e-08	Sum_AEG_Sum_LPC,Sum_AEG_Sum_PE,Sum_Cer_Sum_LPC,Sum_DGDG_Sum_LPC,Sum_LPE_Sum_PE,Sum_MGDG_Sum_TG	6
10	SORBI_3010G142132	1.967364e-08	Sum_AEG_Sum_LPE,Sum_Cer_Sum_LPE,Sum_DGDG_Sum_LPE,Sum_LPC_Sum_LPE,Sum_LPC_Sum_PA,Sum_LPE_Sum_PA	6
10	SORBI_3010G161100	5.69775e-08	Sum_Cer_Sum_LPE,Sum_Cer_Sum_PE,Sum_DGDG_Sum_LPE,Sum_DGDG_Sum_PE,Sum_LPC_Sum_LPE,Sum_MGDG_Sum_PE	6
1	SORBI_3001G056300	9.616055e-08	Sum_AEG_Sum_MG,Sum_DG_Sum_TG,Sum_DGDG_Sum_PE,Sum_FA_Sum_GalCer,Sum_MGDG_Sum_TG	5
1	SORBI_3001G199200	3.061851e-08	Sum_DG_Sum_TG,Sum_DGDG_Sum_TG,Sum_MGDG_Sum_TG,Sum_PA_Sum_TG,Sum_SQDG_Sum_TG	5
1	SORBI_3001G214400	2.226464e-08	Sum_AEG_Sum_DG,Sum_AEG_Sum_GalCer,Sum_AEG_Sum_MGDG,Sum_AEG_Sum_PE,Sum_DGDG_Sum_GalCer	5
1	SORBI_3001G215500	6.286863e-08	Sum_AEG_Sum_GalCer,Sum_Cer_Sum_GalCer,Sum_DGDG_Sum_GalCer,Sum_PA_Sum_TG,Sum_SQDG_Sum_TG	5
1	SORBI_3001G252700	8.767399e-08	Sum_AEG_Sum_LPE,Sum_AEG_Sum_MG,Sum_Cer_Sum_LPE,Sum_DGDG_Sum_LPE,Sum_LPC_Sum_LPE	5
1	SORBI_3001G259600	1.404769e-08	Sum_AEG_Sum_PA,Sum_DG_Sum_PA,Sum_DGDG_Sum_PA,Sum_FA_Sum_GalCer,Sum_LPE_Sum_PA	5
1	SORBI_3001G261750	4.199463e-08	Sum_AEG_Sum_PE,Sum_Cer_Sum_PE,Sum_DG_Sum_PE,Sum_DGDG_Sum_FA,Sum_LPE_Sum_PE	5
1	SORBI_3001G261800	4.199463e-08	Sum_AEG_Sum_PE,Sum_Cer_Sum_PE,Sum_DG_Sum_PE,Sum_DGDG_Sum_FA,Sum_LPE_Sum_PE	5
1	SORBI_3001G262700	2.236664e-09	Sum_AEG_Sum_Cer,Sum_AEG_Sum_GalCer,Sum_DG_Sum_TG,Sum_DGDG_Sum_GalCer,Sum_MGDG_Sum_TG	5
1	SORBI_3001G334001	6.36211e-08	Sum_AEG_Sum_Cer,Sum_AEG_Sum_PA,Sum_DG_Sum_PA,Sum_DGDG_Sum_PA,Sum_LPE_Sum_PA	5
1	SORBI_3001G334100	6.36211e-08	Sum_AEG_Sum_Cer,Sum_AEG_Sum_PA,Sum_DG_Sum_PA,Sum_DGDG_Sum_PA,Sum_LPE_Sum_PA	5
1	SORBI_3001G338800	3.407981e-08	Sum_AEG_Sum_PA,Sum_DG_Sum_PA,Sum_DGDG_Sum_PA,Sum_FA_Sum_LPC,Sum_LPE_Sum_PA	5
1	SORBI_3001G474900	1.092906e-08	Sum_Cer_Sum_GalCer,Sum_DG_Sum_PA,Sum_DG_Sum_TG,Sum_DGDG_Sum_TG,Sum_MGDG_Sum_TG	5
1	SORBI_3001G475000	5.759479e-08	Sum_Cer_Sum_GalCer,Sum_DG_Sum_PA,Sum_DG_Sum_TG,Sum_DGDG_Sum_TG,Sum_MGDG_Sum_TG	5
1	SORBI_3001G490350	2.438534e-08	Sum_AEG_Sum_PA,Sum_DG_Sum_PA,Sum_DGDG_Sum_PA,Sum_LPE_Sum_PA,Sum_MGDG_Sum_PA	5
1	SORBI_3001G490500	2.438534e-08	Sum_AEG_Sum_PA,Sum_DG_Sum_PA,Sum_DGDG_Sum_PA,Sum_LPE_Sum_PA,Sum_MGDG_Sum_PA	5
1	SORBI_3001G490600	2.438534e-08	Sum_AEG_Sum_PA,Sum_DG_Sum_PA,Sum_DGDG_Sum_PA,Sum_LPE_Sum_PA,Sum_MGDG_Sum_PA	5
1	SORBI_3001G490800	2.438534e-08	Sum_AEG_Sum_PA,Sum_DG_Sum_PA,Sum_DGDG_Sum_PA,Sum_LPE_Sum_PA,Sum_MGDG_Sum_PA	5
1	SORBI_3001G491100	7.840421e-08	Sum_Cer_Sum_GalCer,Sum_DG_Sum_PA,Sum_DGDG_Sum_PA,Sum_LPE_Sum_PA,Sum_PA_Sum_TG	5
1	SORBI_3001G491200	7.840421e-08	Sum_Cer_Sum_GalCer,Sum_DG_Sum_PA,Sum_DGDG_Sum_PA,Sum_LPE_Sum_PA,Sum_PA_Sum_TG	5
1	SORBI_3001G491300	7.840421e-08	Sum_Cer_Sum_GalCer,Sum_DG_Sum_PA,Sum_DGDG_Sum_PA,Sum_LPE_Sum_PA,Sum_PA_Sum_TG	5
1	SORBI_3001G542400	5.44575e-08	Sum_AEG_Sum_PE,Sum_Cer_Sum_PA,Sum_Cer_Sum_PE,Sum_DG_Sum_PE,Sum_LPE_Sum_PE	5
2	SORBI_3002G023000	1.562949e-08	Sum_AEG_Sum_PA,Sum_DG_Sum_PA,Sum_DGDG_Sum_PA,Sum_LPC_Sum_PA,Sum_LPE_Sum_PA	5
2	SORBI_3002G023100	1.562949e-08	Sum_AEG_Sum_PA,Sum_DG_Sum_PA,Sum_DGDG_Sum_PA,Sum_LPC_Sum_PA,Sum_LPE_Sum_PA	5
2	SORBI_3002G023500	4.039282e-08	Sum_AEG_Sum_PA,Sum_DG_Sum_PA,Sum_DGDG_Sum_PA,Sum_LPC_Sum_PA,Sum_LPE_Sum_PA	5
2	SORBI_3002G023600	3.669443e-08	Sum_AEG_Sum_PA,Sum_DG_Sum_PA,Sum_DGDG_Sum_PA,Sum_LPC_Sum_PA,Sum_LPE_Sum_PA	5
