Chromosome	gene	max_pvalue	phenotype	phenotype_number
1	SORBI_3001G097100	4.606768e-08	FA_22_1_,PS_36_2_,Sum_PS,TG_50_4_,TG_50_5_	5
1	SORBI_3001G098500	5.128207e-09	11_14_17_Eicosatrienoic_acid__Z_Z_Z__,Cembrane_Diterpene_minus_Me,Docosapentaenamide,h_22_methandriol_m,NCGC00179780_02_C20H32O__5xi_9xi__Beyer_15_en_18_ol	5
1	SORBI_3001G098600	5.128207e-09	11_14_17_Eicosatrienoic_acid__Z_Z_Z__,Cembrane_Diterpene_minus_Me,Docosapentaenamide,h_22_methandriol_m,NCGC00179780_02_C20H32O__5xi_9xi__Beyer_15_en_18_ol	5
1	SORBI_3001G098700	5.128207e-09	11_14_17_Eicosatrienoic_acid__Z_Z_Z__,Cembrane_Diterpene_minus_Me,Docosapentaenamide,h_22_methandriol_m,NCGC00179780_02_C20H32O__5xi_9xi__Beyer_15_en_18_ol	5
1	SORBI_3001G098800	5.128207e-09	11_14_17_Eicosatrienoic_acid__Z_Z_Z__,Cembrane_Diterpene_minus_Me,Docosapentaenamide,h_22_methandriol_m,NCGC00179780_02_C20H32O__5xi_9xi__Beyer_15_en_18_ol	5
1	SORBI_3001G104500	1.00722e-08	FA_22_1_,PS_36_2_,Schaftoside,Sum_PS,TG_50_4_	5
1	SORBI_3001G104550	1.00722e-08	FA_22_1_,PS_36_2_,Schaftoside,Sum_PS,TG_50_4_	5
1	SORBI_3001G120900	6.021685e-08	11_14_17_Eicosatrienoic_acid__Z_Z_Z__,Cembrane_Diterpene_minus_Me,Docosapentaenamide,h_22_methandriol_m,NCGC00179780_02_C20H32O__5xi_9xi__Beyer_15_en_18_ol	5
1	SORBI_3001G145900	6.582066e-08	11_14_17_Eicosatrienoic_acid__Z_Z_Z__,Cembrane_Diterpene_minus_Me,Docosapentaenamide,h_22_methandriol_m,NCGC00179780_02_C20H32O__5xi_9xi__Beyer_15_en_18_ol	5
1	SORBI_3001G160000	3.381727e-08	13_Keto_9Z_11E_octadecadienoic_acid,9_12_Octadecadiynoic_Acid,Sum_DG_Sum_TG,Sum_DGDG_Sum_TG,Sum_MGDG_Sum_TG	5
1	SORBI_3001G160100	3.381727e-08	13_Keto_9Z_11E_octadecadienoic_acid,9_12_Octadecadiynoic_Acid,Sum_DG_Sum_TG,Sum_DGDG_Sum_TG,Sum_MGDG_Sum_TG	5
1	SORBI_3001G182400	9.196056e-08	_2R_6R__2_methyl_6_tridecylpiperidine,11_14_17_Eicosatrienoic_acid__Z_Z_Z__,Cembrane_Diterpene_minus_Me,h_22_methandriol_m,NCGC00179780_02_C20H32O__5xi_9xi__Beyer_15_en_18_ol	5
1	SORBI_3001G182500	9.196056e-08	_2R_6R__2_methyl_6_tridecylpiperidine,11_14_17_Eicosatrienoic_acid__Z_Z_Z__,Cembrane_Diterpene_minus_Me,h_22_methandriol_m,NCGC00179780_02_C20H32O__5xi_9xi__Beyer_15_en_18_ol	5
1	SORBI_3001G183300	6.199636e-08	11_14_17_Eicosatrienoic_acid__Z_Z_Z__,Docosapentaenamide,h_22_methandriol_m,NCGC00179780_02_C20H32O__5xi_9xi__Beyer_15_en_18_ol,TG_50_5_	5
1	SORBI_3001G183401	6.199636e-08	11_14_17_Eicosatrienoic_acid__Z_Z_Z__,Docosapentaenamide,h_22_methandriol_m,NCGC00179780_02_C20H32O__5xi_9xi__Beyer_15_en_18_ol,TG_50_5_	5
1	SORBI_3001G184000	8.039709e-11	11_14_17_Eicosatrienoic_acid__Z_Z_Z__,Cembrane_Diterpene_minus_Me,Docosapentaenamide,h_22_methandriol_m,NCGC00179780_02_C20H32O__5xi_9xi__Beyer_15_en_18_ol	5
1	SORBI_3001G184400	4.470648e-11	11_14_17_Eicosatrienoic_acid__Z_Z_Z__,Cembrane_Diterpene_minus_Me,Docosapentaenamide,h_22_methandriol_m,NCGC00179780_02_C20H32O__5xi_9xi__Beyer_15_en_18_ol	5
1	SORBI_3001G187200	7.551786e-08	_10E_15E__9_12_13_trihydroxyoctadeca_10_15_dienoic_acid,_2R_6R__2_methyl_6_tridecylpiperidine,13_Keto_9Z_11E_octadecadienoic_acid,9_12_Octadecadiynoic_Acid,Oxo_fatty_acid__18_3_	5
1	SORBI_3001G193300	8.515709e-10	11_14_17_Eicosatrienoic_acid__Z_Z_Z__,Cembrane_Diterpene_minus_Me,Docosapentaenamide,h_22_methandriol_m,NCGC00179780_02_C20H32O__5xi_9xi__Beyer_15_en_18_ol	5
1	SORBI_3001G193400	8.515709e-10	11_14_17_Eicosatrienoic_acid__Z_Z_Z__,Cembrane_Diterpene_minus_Me,Docosapentaenamide,h_22_methandriol_m,NCGC00179780_02_C20H32O__5xi_9xi__Beyer_15_en_18_ol	5
1	SORBI_3001G193500	8.515709e-10	11_14_17_Eicosatrienoic_acid__Z_Z_Z__,Cembrane_Diterpene_minus_Me,Docosapentaenamide,h_22_methandriol_m,NCGC00179780_02_C20H32O__5xi_9xi__Beyer_15_en_18_ol	5
1	SORBI_3001G199200	3.061851e-08	Sum_DG_Sum_TG,Sum_DGDG_Sum_TG,Sum_MGDG_Sum_TG,Sum_PA_Sum_TG,Sum_SQDG_Sum_TG	5
1	SORBI_3001G199566	5.880556e-08	Docosapentaenamide,NCGC00179780_02_C20H32O__5xi_9xi__Beyer_15_en_18_ol,Sum_DG_Sum_TG,Sum_DGDG_Sum_TG,Sum_MGDG_Sum_TG	5
1	SORBI_3001G199632	5.880556e-08	Docosapentaenamide,NCGC00179780_02_C20H32O__5xi_9xi__Beyer_15_en_18_ol,Sum_DG_Sum_TG,Sum_DGDG_Sum_TG,Sum_MGDG_Sum_TG	5
1	SORBI_3001G199700	5.880556e-08	Docosapentaenamide,NCGC00179780_02_C20H32O__5xi_9xi__Beyer_15_en_18_ol,Sum_DG_Sum_TG,Sum_DGDG_Sum_TG,Sum_MGDG_Sum_TG	5
1	SORBI_3001G205100	3.723726e-08	_2R_6R__2_methyl_6_tridecylpiperidine,Sum_AEG_Sum_Cer,Sum_AEG_Sum_GalCer,Sum_Cer_Sum_GalCer,Sum_DGDG_Sum_GalCer	5
1	SORBI_3001G214400	2.226464e-08	Sum_AEG_Sum_DG,Sum_AEG_Sum_GalCer,Sum_AEG_Sum_MGDG,Sum_AEG_Sum_PE,Sum_DGDG_Sum_GalCer	5
1	SORBI_3001G215500	6.286863e-08	Sum_AEG_Sum_GalCer,Sum_Cer_Sum_GalCer,Sum_DGDG_Sum_GalCer,Sum_PA_Sum_TG,Sum_SQDG_Sum_TG	5
1	SORBI_3001G219400	5.917071e-08	PC_38_4_,Schaftoside,TG_46_3_,TG_48_4_,TG_56_5_	5
1	SORBI_3001G231000	7.004892e-08	PC_34_1_,Sum_AEG_Sum_PA,Sum_DG_Sum_PA,Sum_DGDG_Sum_PA,Sum_LPE_Sum_PA	5
1	SORBI_3001G237300	4.893529e-09	11_14_17_Eicosatrienoic_acid__Z_Z_Z__,Cembrane_Diterpene_minus_Me,Docosapentaenamide,h_22_methandriol_m,NCGC00179780_02_C20H32O__5xi_9xi__Beyer_15_en_18_ol	5
1	SORBI_3001G237500	9.669559e-08	11_14_17_Eicosatrienoic_acid__Z_Z_Z__,Cembrane_Diterpene_minus_Me,Docosapentaenamide,h_22_methandriol_m,NCGC00179780_02_C20H32O__5xi_9xi__Beyer_15_en_18_ol	5
1	SORBI_3001G237600	9.669559e-08	11_14_17_Eicosatrienoic_acid__Z_Z_Z__,Cembrane_Diterpene_minus_Me,Docosapentaenamide,h_22_methandriol_m,NCGC00179780_02_C20H32O__5xi_9xi__Beyer_15_en_18_ol	5
1	SORBI_3001G238200	5.344809e-09	11_14_17_Eicosatrienoic_acid__Z_Z_Z__,Cembrane_Diterpene_minus_Me,Docosapentaenamide,h_22_methandriol_m,NCGC00179780_02_C20H32O__5xi_9xi__Beyer_15_en_18_ol	5
1	SORBI_3001G238300	5.344809e-09	11_14_17_Eicosatrienoic_acid__Z_Z_Z__,Cembrane_Diterpene_minus_Me,Docosapentaenamide,h_22_methandriol_m,NCGC00179780_02_C20H32O__5xi_9xi__Beyer_15_en_18_ol	5
1	SORBI_3001G238400	5.344809e-09	11_14_17_Eicosatrienoic_acid__Z_Z_Z__,Cembrane_Diterpene_minus_Me,Docosapentaenamide,h_22_methandriol_m,NCGC00179780_02_C20H32O__5xi_9xi__Beyer_15_en_18_ol	5
1	SORBI_3001G246400	1.517036e-09	11_14_17_Eicosatrienoic_acid__Z_Z_Z__,Cembrane_Diterpene_minus_Me,Docosapentaenamide,h_22_methandriol_m,NCGC00179780_02_C20H32O__5xi_9xi__Beyer_15_en_18_ol	5
1	SORBI_3001G246500	1.517036e-09	11_14_17_Eicosatrienoic_acid__Z_Z_Z__,Cembrane_Diterpene_minus_Me,Docosapentaenamide,h_22_methandriol_m,NCGC00179780_02_C20H32O__5xi_9xi__Beyer_15_en_18_ol	5
1	SORBI_3001G250150	2.292256e-09	Sum_AEG_Sum_PA,Sum_DG_Sum_PA,Sum_DGDG_Sum_PA,Sum_LPE_Sum_PA,TG_50_5_	5
1	SORBI_3001G251800	6.600716e-08	11_14_17_Eicosatrienoic_acid__Z_Z_Z__,Cembrane_Diterpene_minus_Me,Docosapentaenamide,h_22_methandriol_m,NCGC00179780_02_C20H32O__5xi_9xi__Beyer_15_en_18_ol	5
1	SORBI_3001G251900	6.600716e-08	11_14_17_Eicosatrienoic_acid__Z_Z_Z__,Cembrane_Diterpene_minus_Me,Docosapentaenamide,h_22_methandriol_m,NCGC00179780_02_C20H32O__5xi_9xi__Beyer_15_en_18_ol	5
1	SORBI_3001G252000	6.600716e-08	11_14_17_Eicosatrienoic_acid__Z_Z_Z__,Cembrane_Diterpene_minus_Me,Docosapentaenamide,h_22_methandriol_m,NCGC00179780_02_C20H32O__5xi_9xi__Beyer_15_en_18_ol	5
1	SORBI_3001G252050	5.444179e-08	11_14_17_Eicosatrienoic_acid__Z_Z_Z__,Cembrane_Diterpene_minus_Me,Docosapentaenamide,h_22_methandriol_m,NCGC00179780_02_C20H32O__5xi_9xi__Beyer_15_en_18_ol	5
1	SORBI_3001G252101	5.444179e-08	11_14_17_Eicosatrienoic_acid__Z_Z_Z__,Cembrane_Diterpene_minus_Me,Docosapentaenamide,h_22_methandriol_m,NCGC00179780_02_C20H32O__5xi_9xi__Beyer_15_en_18_ol	5
1	SORBI_3001G252700	8.767399e-08	Sum_AEG_Sum_LPE,Sum_AEG_Sum_MG,Sum_Cer_Sum_LPE,Sum_DGDG_Sum_LPE,Sum_LPC_Sum_LPE	5
1	SORBI_3001G255600	3.377504e-08	11_14_17_Eicosatrienoic_acid__Z_Z_Z__,Cembrane_Diterpene_minus_Me,Docosapentaenamide,h_22_methandriol_m,NCGC00179780_02_C20H32O__5xi_9xi__Beyer_15_en_18_ol	5
1	SORBI_3001G256400	1.995309e-08	_2R_6R__2_methyl_6_tridecylpiperidine,Sum_AEG_Sum_Cer,Sum_DG_Sum_TG,Sum_DGDG_Sum_TG,Sum_MGDG_Sum_TG	5
1	SORBI_3001G257200	3.106259e-12	11_14_17_Eicosatrienoic_acid__Z_Z_Z__,Cembrane_Diterpene_minus_Me,Docosapentaenamide,h_22_methandriol_m,NCGC00179780_02_C20H32O__5xi_9xi__Beyer_15_en_18_ol	5
1	SORBI_3001G258000	4.411037e-09	11_14_17_Eicosatrienoic_acid__Z_Z_Z__,Cembrane_Diterpene_minus_Me,Docosapentaenamide,h_22_methandriol_m,NCGC00179780_02_C20H32O__5xi_9xi__Beyer_15_en_18_ol	5
1	SORBI_3001G258500	2.578754e-08	11_14_17_Eicosatrienoic_acid__Z_Z_Z__,Cembrane_Diterpene_minus_Me,Docosapentaenamide,h_22_methandriol_m,NCGC00179780_02_C20H32O__5xi_9xi__Beyer_15_en_18_ol	5
1	SORBI_3001G259400	7.387576e-08	Docosapentaenamide,NCGC00179780_02_C20H32O__5xi_9xi__Beyer_15_en_18_ol,Sum_DG_Sum_TG,Sum_DGDG_Sum_TG,Sum_MGDG_Sum_TG	5
1	SORBI_3001G259600	1.404769e-08	Sum_AEG_Sum_PA,Sum_DG_Sum_PA,Sum_DGDG_Sum_PA,Sum_FA_Sum_GalCer,Sum_LPE_Sum_PA	5
1	SORBI_3001G263600	6.590229e-08	AEG_o_30_2_,Docosapentaenamide,NCGC00179780_02_C20H32O__5xi_9xi__Beyer_15_en_18_ol,Sum_AEG_Sum_GalCer,Sum_DGDG_Sum_GalCer	5
1	SORBI_3001G263900	8.252708e-08	NCGC00179780_02_C20H32O__5xi_9xi__Beyer_15_en_18_ol,Sum_AEG_Sum_GalCer,Sum_DGDG_Sum_GalCer,Sum_MGDG_Sum_TG,Sum_PC_Sum_PE	5
1	SORBI_3001G268850	5.314568e-08	11_14_17_Eicosatrienoic_acid__Z_Z_Z__,Cembrane_Diterpene_minus_Me,Docosapentaenamide,h_22_methandriol_m,NCGC00179780_02_C20H32O__5xi_9xi__Beyer_15_en_18_ol	5
1	SORBI_3001G269501	2.721677e-08	11_14_17_Eicosatrienoic_acid__Z_Z_Z__,Cembrane_Diterpene_minus_Me,Docosapentaenamide,h_22_methandriol_m,NCGC00179780_02_C20H32O__5xi_9xi__Beyer_15_en_18_ol	5
1	SORBI_3001G269600	2.721677e-08	11_14_17_Eicosatrienoic_acid__Z_Z_Z__,Cembrane_Diterpene_minus_Me,Docosapentaenamide,h_22_methandriol_m,NCGC00179780_02_C20H32O__5xi_9xi__Beyer_15_en_18_ol	5
1	SORBI_3001G269700	2.891422e-08	11_14_17_Eicosatrienoic_acid__Z_Z_Z__,Cembrane_Diterpene_minus_Me,Docosapentaenamide,h_22_methandriol_m,NCGC00179780_02_C20H32O__5xi_9xi__Beyer_15_en_18_ol	5
1	SORBI_3001G271600	1.170647e-16	11_14_17_Eicosatrienoic_acid__Z_Z_Z__,Cembrane_Diterpene_minus_Me,Docosapentaenamide,h_22_methandriol_m,NCGC00179780_02_C20H32O__5xi_9xi__Beyer_15_en_18_ol	5
1	SORBI_3001G271700	1.170647e-16	11_14_17_Eicosatrienoic_acid__Z_Z_Z__,Cembrane_Diterpene_minus_Me,Docosapentaenamide,h_22_methandriol_m,NCGC00179780_02_C20H32O__5xi_9xi__Beyer_15_en_18_ol	5
1	SORBI_3001G272300	4.107741e-08	11_14_17_Eicosatrienoic_acid__Z_Z_Z__,Cembrane_Diterpene_minus_Me,Docosapentaenamide,h_22_methandriol_m,NCGC00179780_02_C20H32O__5xi_9xi__Beyer_15_en_18_ol	5
1	SORBI_3001G272400	4.107741e-08	11_14_17_Eicosatrienoic_acid__Z_Z_Z__,Cembrane_Diterpene_minus_Me,Docosapentaenamide,h_22_methandriol_m,NCGC00179780_02_C20H32O__5xi_9xi__Beyer_15_en_18_ol	5
1	SORBI_3001G284600	2.906453e-09	11_14_17_Eicosatrienoic_acid__Z_Z_Z__,Cembrane_Diterpene_minus_Me,Docosapentaenamide,h_22_methandriol_m,NCGC00179780_02_C20H32O__5xi_9xi__Beyer_15_en_18_ol	5
1	SORBI_3001G284700	2.906453e-09	11_14_17_Eicosatrienoic_acid__Z_Z_Z__,Cembrane_Diterpene_minus_Me,Docosapentaenamide,h_22_methandriol_m,NCGC00179780_02_C20H32O__5xi_9xi__Beyer_15_en_18_ol	5
1	SORBI_3001G284800	2.906453e-09	11_14_17_Eicosatrienoic_acid__Z_Z_Z__,Cembrane_Diterpene_minus_Me,Docosapentaenamide,h_22_methandriol_m,NCGC00179780_02_C20H32O__5xi_9xi__Beyer_15_en_18_ol	5
1	SORBI_3001G284900	2.906453e-09	11_14_17_Eicosatrienoic_acid__Z_Z_Z__,Cembrane_Diterpene_minus_Me,Docosapentaenamide,h_22_methandriol_m,NCGC00179780_02_C20H32O__5xi_9xi__Beyer_15_en_18_ol	5
1	SORBI_3001G285000	2.906453e-09	11_14_17_Eicosatrienoic_acid__Z_Z_Z__,Cembrane_Diterpene_minus_Me,Docosapentaenamide,h_22_methandriol_m,NCGC00179780_02_C20H32O__5xi_9xi__Beyer_15_en_18_ol	5
1	SORBI_3001G287000	9.60728e-08	11_14_17_Eicosatrienoic_acid__Z_Z_Z__,Cembrane_Diterpene_minus_Me,Docosapentaenamide,NCGC00179780_02_C20H32O__5xi_9xi__Beyer_15_en_18_ol,TG_50_5_	5
1	SORBI_3001G290400	6.871231e-08	_2R_6R__2_methyl_6_tridecylpiperidine,Docosapentaenamide,NCGC00179780_02_C20H32O__5xi_9xi__Beyer_15_en_18_ol,TG_50_5_,TG_56_4_	5
1	SORBI_3001G291500	4.927154e-08	Docosapentaenamide,NCGC00179780_02_C20H32O__5xi_9xi__Beyer_15_en_18_ol,SQDG_34_2_,Sum_DG_Sum_TG,Sum_MGDG_Sum_TG	5
1	SORBI_3001G293000	1.222155e-10	11_14_17_Eicosatrienoic_acid__Z_Z_Z__,Cembrane_Diterpene_minus_Me,Docosapentaenamide,h_22_methandriol_m,NCGC00179780_02_C20H32O__5xi_9xi__Beyer_15_en_18_ol	5
1	SORBI_3001G293100	1.612786e-13	11_14_17_Eicosatrienoic_acid__Z_Z_Z__,Cembrane_Diterpene_minus_Me,Docosapentaenamide,h_22_methandriol_m,NCGC00179780_02_C20H32O__5xi_9xi__Beyer_15_en_18_ol	5
1	SORBI_3001G293400	1.468794e-11	11_14_17_Eicosatrienoic_acid__Z_Z_Z__,Cembrane_Diterpene_minus_Me,Docosapentaenamide,h_22_methandriol_m,NCGC00179780_02_C20H32O__5xi_9xi__Beyer_15_en_18_ol	5
1	SORBI_3001G293600	1.921691e-08	11_14_17_Eicosatrienoic_acid__Z_Z_Z__,Cembrane_Diterpene_minus_Me,Docosapentaenamide,h_22_methandriol_m,NCGC00179780_02_C20H32O__5xi_9xi__Beyer_15_en_18_ol	5
1	SORBI_3001G293633	1.921691e-08	11_14_17_Eicosatrienoic_acid__Z_Z_Z__,Cembrane_Diterpene_minus_Me,Docosapentaenamide,h_22_methandriol_m,NCGC00179780_02_C20H32O__5xi_9xi__Beyer_15_en_18_ol	5
1	SORBI_3001G293666	1.921691e-08	11_14_17_Eicosatrienoic_acid__Z_Z_Z__,Cembrane_Diterpene_minus_Me,Docosapentaenamide,h_22_methandriol_m,NCGC00179780_02_C20H32O__5xi_9xi__Beyer_15_en_18_ol	5
1	SORBI_3001G294800	1.548955e-09	11_14_17_Eicosatrienoic_acid__Z_Z_Z__,Cembrane_Diterpene_minus_Me,Docosapentaenamide,h_22_methandriol_m,NCGC00179780_02_C20H32O__5xi_9xi__Beyer_15_en_18_ol	5
1	SORBI_3001G294900	3.140009e-11	11_14_17_Eicosatrienoic_acid__Z_Z_Z__,Cembrane_Diterpene_minus_Me,Docosapentaenamide,h_22_methandriol_m,NCGC00179780_02_C20H32O__5xi_9xi__Beyer_15_en_18_ol	5
1	SORBI_3001G295000	3.140009e-11	11_14_17_Eicosatrienoic_acid__Z_Z_Z__,Cembrane_Diterpene_minus_Me,Docosapentaenamide,h_22_methandriol_m,NCGC00179780_02_C20H32O__5xi_9xi__Beyer_15_en_18_ol	5
1	SORBI_3001G295100	3.140009e-11	11_14_17_Eicosatrienoic_acid__Z_Z_Z__,Cembrane_Diterpene_minus_Me,Docosapentaenamide,h_22_methandriol_m,NCGC00179780_02_C20H32O__5xi_9xi__Beyer_15_en_18_ol	5
1	SORBI_3001G295200	3.140009e-11	11_14_17_Eicosatrienoic_acid__Z_Z_Z__,Cembrane_Diterpene_minus_Me,Docosapentaenamide,h_22_methandriol_m,NCGC00179780_02_C20H32O__5xi_9xi__Beyer_15_en_18_ol	5
1	SORBI_3001G295300	3.140009e-11	11_14_17_Eicosatrienoic_acid__Z_Z_Z__,Cembrane_Diterpene_minus_Me,Docosapentaenamide,h_22_methandriol_m,NCGC00179780_02_C20H32O__5xi_9xi__Beyer_15_en_18_ol	5
1	SORBI_3001G295400	5.942879e-08	11_14_17_Eicosatrienoic_acid__Z_Z_Z__,Cembrane_Diterpene_minus_Me,Docosapentaenamide,h_22_methandriol_m,NCGC00179780_02_C20H32O__5xi_9xi__Beyer_15_en_18_ol	5
1	SORBI_3001G295500	5.942879e-08	11_14_17_Eicosatrienoic_acid__Z_Z_Z__,Cembrane_Diterpene_minus_Me,Docosapentaenamide,h_22_methandriol_m,NCGC00179780_02_C20H32O__5xi_9xi__Beyer_15_en_18_ol	5
1	SORBI_3001G295600	5.942879e-08	11_14_17_Eicosatrienoic_acid__Z_Z_Z__,Cembrane_Diterpene_minus_Me,Docosapentaenamide,h_22_methandriol_m,NCGC00179780_02_C20H32O__5xi_9xi__Beyer_15_en_18_ol	5
1	SORBI_3001G297900	1.588587e-08	11_14_17_Eicosatrienoic_acid__Z_Z_Z__,Cembrane_Diterpene_minus_Me,Docosapentaenamide,h_22_methandriol_m,NCGC00179780_02_C20H32O__5xi_9xi__Beyer_15_en_18_ol	5
1	SORBI_3001G301600	6.888587e-08	11_14_17_Eicosatrienoic_acid__Z_Z_Z__,Cembrane_Diterpene_minus_Me,Docosapentaenamide,h_22_methandriol_m,NCGC00179780_02_C20H32O__5xi_9xi__Beyer_15_en_18_ol	5
1	SORBI_3001G303750	8.241301e-09	11_14_17_Eicosatrienoic_acid__Z_Z_Z__,Cembrane_Diterpene_minus_Me,Docosapentaenamide,h_22_methandriol_m,NCGC00179780_02_C20H32O__5xi_9xi__Beyer_15_en_18_ol	5
1	SORBI_3001G311833	7.262226e-08	AEG_o_34_4_,DG_36_2_,PC_33_2_,PE_34_1_,PE_36_2_	5
1	SORBI_3001G311866	7.262226e-08	AEG_o_34_4_,DG_36_2_,PC_33_2_,PE_34_1_,PE_36_2_	5
1	SORBI_3001G314000	1.105292e-11	11_14_17_Eicosatrienoic_acid__Z_Z_Z__,Cembrane_Diterpene_minus_Me,Docosapentaenamide,h_22_methandriol_m,NCGC00179780_02_C20H32O__5xi_9xi__Beyer_15_en_18_ol	5
1	SORBI_3001G333300	8.559907e-08	13_Keto_9Z_11E_octadecadienoic_acid,9_12_Octadecadiynoic_Acid,Sum_AEG_Sum_PA,Sum_DG_Sum_PA,Sum_DGDG_Sum_PA	5
1	SORBI_3001G333400	8.559907e-08	13_Keto_9Z_11E_octadecadienoic_acid,9_12_Octadecadiynoic_Acid,Sum_AEG_Sum_PA,Sum_DG_Sum_PA,Sum_DGDG_Sum_PA	5
1	SORBI_3001G334001	6.36211e-08	Sum_AEG_Sum_Cer,Sum_AEG_Sum_PA,Sum_DG_Sum_PA,Sum_DGDG_Sum_PA,Sum_LPE_Sum_PA	5
1	SORBI_3001G334100	6.36211e-08	Sum_AEG_Sum_Cer,Sum_AEG_Sum_PA,Sum_DG_Sum_PA,Sum_DGDG_Sum_PA,Sum_LPE_Sum_PA	5
1	SORBI_3001G337400	4.777659e-08	Stearoyl_ethanolamide,Sum_DG_Sum_PA,Sum_DGDG_Sum_PA,Sum_LPE_Sum_MGDG,Sum_LPE_Sum_PA	5
1	SORBI_3001G337500	4.777659e-08	Stearoyl_ethanolamide,Sum_DG_Sum_PA,Sum_DGDG_Sum_PA,Sum_LPE_Sum_MGDG,Sum_LPE_Sum_PA	5
1	SORBI_3001G338800	3.407981e-08	Sum_AEG_Sum_PA,Sum_DG_Sum_PA,Sum_DGDG_Sum_PA,Sum_FA_Sum_LPC,Sum_LPE_Sum_PA	5
1	SORBI_3001G357000	3.131485e-08	11_14_17_Eicosatrienoic_acid__Z_Z_Z__,Cembrane_Diterpene_minus_Me,Docosapentaenamide,h_22_methandriol_m,NCGC00179780_02_C20H32O__5xi_9xi__Beyer_15_en_18_ol	5
1	SORBI_3001G393101	1.356513e-08	Austinoneol,Sum_AEG_Sum_PA,Sum_DG_Sum_PA,Sum_DGDG_Sum_PA,Sum_LPE_Sum_PA	5
1	SORBI_3001G393200	1.356513e-08	Austinoneol,Sum_AEG_Sum_PA,Sum_DG_Sum_PA,Sum_DGDG_Sum_PA,Sum_LPE_Sum_PA	5
1	SORBI_3001G393300	1.356513e-08	Austinoneol,Sum_AEG_Sum_PA,Sum_DG_Sum_PA,Sum_DGDG_Sum_PA,Sum_LPE_Sum_PA	5
1	SORBI_3001G395300	4.013816e-11	11_14_17_Eicosatrienoic_acid__Z_Z_Z__,Cembrane_Diterpene_minus_Me,Docosapentaenamide,h_22_methandriol_m,NCGC00179780_02_C20H32O__5xi_9xi__Beyer_15_en_18_ol	5
1	SORBI_3001G395400	4.013816e-11	11_14_17_Eicosatrienoic_acid__Z_Z_Z__,Cembrane_Diterpene_minus_Me,Docosapentaenamide,h_22_methandriol_m,NCGC00179780_02_C20H32O__5xi_9xi__Beyer_15_en_18_ol	5
1	SORBI_3001G395500	4.013816e-11	11_14_17_Eicosatrienoic_acid__Z_Z_Z__,Cembrane_Diterpene_minus_Me,Docosapentaenamide,h_22_methandriol_m,NCGC00179780_02_C20H32O__5xi_9xi__Beyer_15_en_18_ol	5
1	SORBI_3001G395600	4.013816e-11	11_14_17_Eicosatrienoic_acid__Z_Z_Z__,Cembrane_Diterpene_minus_Me,Docosapentaenamide,h_22_methandriol_m,NCGC00179780_02_C20H32O__5xi_9xi__Beyer_15_en_18_ol	5
1	SORBI_3001G395700	4.013816e-11	11_14_17_Eicosatrienoic_acid__Z_Z_Z__,Cembrane_Diterpene_minus_Me,Docosapentaenamide,h_22_methandriol_m,NCGC00179780_02_C20H32O__5xi_9xi__Beyer_15_en_18_ol	5
1	SORBI_3001G400500	1.609991e-08	11_14_17_Eicosatrienoic_acid__Z_Z_Z__,13_Keto_9Z_11E_octadecadienoic_acid,9_12_Octadecadiynoic_Acid,9_Oxo_10_E__12_E__octadecadienoic_acid,h_22_methandriol_m	5
1	SORBI_3001G400601	1.609991e-08	11_14_17_Eicosatrienoic_acid__Z_Z_Z__,13_Keto_9Z_11E_octadecadienoic_acid,9_12_Octadecadiynoic_Acid,9_Oxo_10_E__12_E__octadecadienoic_acid,h_22_methandriol_m	5
1	SORBI_3001G400900	5.814315e-09	11_14_17_Eicosatrienoic_acid__Z_Z_Z__,Cembrane_Diterpene_minus_Me,Docosapentaenamide,h_22_methandriol_m,NCGC00179780_02_C20H32O__5xi_9xi__Beyer_15_en_18_ol	5
1	SORBI_3001G401000	5.814315e-09	11_14_17_Eicosatrienoic_acid__Z_Z_Z__,Cembrane_Diterpene_minus_Me,Docosapentaenamide,h_22_methandriol_m,NCGC00179780_02_C20H32O__5xi_9xi__Beyer_15_en_18_ol	5
1	SORBI_3001G404200	4.214563e-08	11_14_17_Eicosatrienoic_acid__Z_Z_Z__,Cembrane_Diterpene_minus_Me,Docosapentaenamide,h_22_methandriol_m,NCGC00179780_02_C20H32O__5xi_9xi__Beyer_15_en_18_ol	5
1	SORBI_3001G404300	4.214563e-08	11_14_17_Eicosatrienoic_acid__Z_Z_Z__,Cembrane_Diterpene_minus_Me,Docosapentaenamide,h_22_methandriol_m,NCGC00179780_02_C20H32O__5xi_9xi__Beyer_15_en_18_ol	5
1	SORBI_3001G404400	4.214563e-08	11_14_17_Eicosatrienoic_acid__Z_Z_Z__,Cembrane_Diterpene_minus_Me,Docosapentaenamide,h_22_methandriol_m,NCGC00179780_02_C20H32O__5xi_9xi__Beyer_15_en_18_ol	5
1	SORBI_3001G404500	4.214563e-08	11_14_17_Eicosatrienoic_acid__Z_Z_Z__,Cembrane_Diterpene_minus_Me,Docosapentaenamide,h_22_methandriol_m,NCGC00179780_02_C20H32O__5xi_9xi__Beyer_15_en_18_ol	5
1	SORBI_3001G406500	8.797989e-08	11_14_17_Eicosatrienoic_acid__Z_Z_Z__,Cembrane_Diterpene_minus_Me,Docosapentaenamide,h_22_methandriol_m,NCGC00179780_02_C20H32O__5xi_9xi__Beyer_15_en_18_ol	5
