Chromosome	gene	max_pvalue	phenotype	phenotype_number
7	SORBI_3007G179266	2.644722e-07	DGDG_36_3_,PC_38_4_,TG_58_1_	3
7	SORBI_3007G179332	2.644722e-07	DGDG_36_3_,PC_38_4_,TG_58_1_	3
7	SORBI_3007G179400	2.644722e-07	DGDG_36_3_,PC_38_4_,TG_58_1_	3
7	SORBI_3007G181100	4.470677e-07	AEG_o_30_2_,PC_38_2_,PC_38_3_	3
7	SORBI_3007G181300	4.470677e-07	AEG_o_30_2_,PC_38_2_,PC_38_3_	3
7	SORBI_3007G195600	6.49462e-07	TG_46_1_,TG_48_3_,TG_58_1_	3
7	SORBI_3007G195701	6.49462e-07	TG_46_1_,TG_48_3_,TG_58_1_	3
7	SORBI_3007G195800	6.49462e-07	TG_46_1_,TG_48_3_,TG_58_1_	3
7	SORBI_3007G195900	6.49462e-07	TG_46_1_,TG_48_3_,TG_58_1_	3
7	SORBI_3007G196000	6.49462e-07	TG_46_1_,TG_48_3_,TG_58_1_	3
7	SORBI_3007G197700	8.146862e-07	TG_54_3_,TG_56_1_,TG_56_4_	3
7	SORBI_3007G199800	6.399031e-07	TG_52_4_,TG_54_3_,TG_56_6_	3
7	SORBI_3007G199901	6.399031e-07	TG_52_4_,TG_54_3_,TG_56_6_	3
7	SORBI_3007G212400	2.355985e-09	TG_46_3_,TG_48_4_,TG_48_5_	3
7	SORBI_3007G212500	2.355985e-09	TG_46_3_,TG_48_4_,TG_48_5_	3
7	SORBI_3007G212600	2.355985e-09	TG_46_3_,TG_48_4_,TG_48_5_	3
7	SORBI_3007G212700	2.355985e-09	TG_46_3_,TG_48_4_,TG_48_5_	3
7	SORBI_3007G212800	2.355985e-09	TG_46_3_,TG_48_4_,TG_48_5_	3
7	SORBI_3007G213200	6.264141e-07	TG_46_0_,TG_46_1_,TG_58_1_	3
7	SORBI_3007G218200	2.007226e-07	TG_46_3_,TG_48_4_,TG_48_5_	3
8	SORBI_3008G012200	6.962601e-07	DG_38_3_,PC_38_2_,TG_56_5_	3
8	SORBI_3008G012300	6.962601e-07	DG_38_3_,PC_38_2_,TG_56_5_	3
8	SORBI_3008G017850	4.156527e-07	PC_32_2_,PS_36_2_,TG_50_4_	3
8	SORBI_3008G017900	4.156527e-07	PC_32_2_,PS_36_2_,TG_50_4_	3
8	SORBI_3008G021000	7.941145e-07	PS_36_2_,TG_58_6_,TG_60_5_	3
8	SORBI_3008G021100	7.941145e-07	PS_36_2_,TG_58_6_,TG_60_5_	3
8	SORBI_3008G021200	7.941145e-07	PS_36_2_,TG_58_6_,TG_60_5_	3
8	SORBI_3008G021400	9.131779e-07	PC_32_3_,TG_58_6_,TG_60_5_	3
8	SORBI_3008G048966	7.384275e-07	TG_50_4_,TG_50_5_,TG_50_6_	3
8	SORBI_3008G049000	7.384275e-07	TG_50_4_,TG_50_5_,TG_50_6_	3
8	SORBI_3008G049100	7.384275e-07	TG_50_4_,TG_50_5_,TG_50_6_	3
8	SORBI_3008G053900	5.780824e-07	TG_46_3_,TG_50_5_,TG_50_6_	3
8	SORBI_3008G054000	5.780824e-07	TG_46_3_,TG_50_5_,TG_50_6_	3
8	SORBI_3008G054100	5.780824e-07	TG_46_3_,TG_50_5_,TG_50_6_	3
8	SORBI_3008G054150	5.780824e-07	TG_46_3_,TG_50_5_,TG_50_6_	3
8	SORBI_3008G055600	6.866323e-07	DG_16_0_,PC_32_3_,TG_56_1_	3
8	SORBI_3008G055650	6.866323e-07	DG_16_0_,PC_32_3_,TG_56_1_	3
8	SORBI_3008G059300	1.084152e-07	FA_22_1_,TG_46_3_,TG_48_4_	3
8	SORBI_3008G065600	8.180734e-07	TG_52_4_,TG_54_5_,TG_54_6_	3
8	SORBI_3008G067600	6.272249e-07	TG_50_4_,TG_50_5_,TG_50_6_	3
8	SORBI_3008G067700	6.272249e-07	TG_50_4_,TG_50_5_,TG_50_6_	3
8	SORBI_3008G073800	1.10209e-07	FA_22_0__amide,TG_58_5_,TG_58_6_	3
8	SORBI_3008G074200	4.406807e-07	DGDG_36_5_,SQDG_34_2_,SQDG_36_5_	3
8	SORBI_3008G079100	1.595784e-07	PS_36_2_,TG_50_4_,TG_50_5_	3
8	SORBI_3008G079200	1.595784e-07	PS_36_2_,TG_50_4_,TG_50_5_	3
8	SORBI_3008G088836	7.039101e-07	FA_22_0__amide,TG_54_5_,TG_54_6_	3
8	SORBI_3008G089800	1.996655e-07	PC_38_2_,TG_52_6_,TG_56_5_	3
8	SORBI_3008G090900	2.967179e-08	MGDG_34_1_,PC_32_2_,SQDG_32_0_	3
8	SORBI_3008G092800	1.836703e-08	FA_18_4_,TG_52_6_,TG_56_5_	3
8	SORBI_3008G098164	8.776665e-07	MGDG_34_1_,PC_38_2_,SQDG_32_0_	3
8	SORBI_3008G101400	6.925337e-07	TG_50_4_,TG_56_8_,TG_56_9_	3
8	SORBI_3008G101500	6.925337e-07	TG_50_4_,TG_56_8_,TG_56_9_	3
8	SORBI_3008G116000	4.612611e-07	TG_50_4_,TG_54_3_,TG_56_1_	3
8	SORBI_3008G124100	4.564132e-08	FA_22_1_,TG_54_6_,TG_54_7_	3
8	SORBI_3008G158900	6.915363e-07	PS_36_2_,SQDG_36_5_,TG_48_4_	3
8	SORBI_3008G159000	6.915363e-07	PS_36_2_,SQDG_36_5_,TG_48_4_	3
8	SORBI_3008G160000	4.7841e-07	PS_36_2_,TG_54_6_,TG_54_7_	3
8	SORBI_3008G160100	4.7841e-07	PS_36_2_,TG_54_6_,TG_54_7_	3
8	SORBI_3008G160150	4.7841e-07	PS_36_2_,TG_54_6_,TG_54_7_	3
8	SORBI_3008G174100	3.636661e-07	TG_54_4_,TG_54_5_,TG_54_6_	3
8	SORBI_3008G174200	3.636661e-07	TG_54_4_,TG_54_5_,TG_54_6_	3
8	SORBI_3008G192500	6.472201e-07	DGTS_34_5_,FA_22_0__amide,SQDG_32_0_	3
8	SORBI_3008G192600	6.472201e-07	DGTS_34_5_,FA_22_0__amide,SQDG_32_0_	3
9	SORBI_3009G009300	9.722975e-07	PC_38_2_,TG_50_4_,TG_56_1_	3
9	SORBI_3009G014000	5.787012e-07	PC_33_2_,PC_36_2_,TG_46_3_	3
9	SORBI_3009G014100	5.787012e-07	PC_33_2_,PC_36_2_,TG_46_3_	3
9	SORBI_3009G014200	5.787012e-07	PC_33_2_,PC_36_2_,TG_46_3_	3
9	SORBI_3009G014266	5.787012e-07	PC_33_2_,PC_36_2_,TG_46_3_	3
9	SORBI_3009G014332	5.787012e-07	PC_33_2_,PC_36_2_,TG_46_3_	3
9	SORBI_3009G016700	3.945514e-07	DG_16_0_,TG_24_0_,TG_28_0_	3
9	SORBI_3009G021600	7.522801e-07	PC_38_2_,TG_50_4_,TG_50_5_	3
9	SORBI_3009G025800	6.049149e-07	FA_22_0__amide,PC_32_3_,TG_56_5_	3
9	SORBI_3009G034500	7.531324e-07	TG_50_4_,TG_52_4_,TG_52_5_	3
9	SORBI_3009G034600	7.531324e-07	TG_50_4_,TG_52_4_,TG_52_5_	3
9	SORBI_3009G039300	5.514103e-07	FA_22_1_,PS_36_2_,TG_50_5_	3
9	SORBI_3009G039400	5.514103e-07	FA_22_1_,PS_36_2_,TG_50_5_	3
9	SORBI_3009G039500	6.511925e-07	PS_36_2_,TG_50_5_,TG_50_6_	3
9	SORBI_3009G039600	6.511925e-07	PS_36_2_,TG_50_5_,TG_50_6_	3
9	SORBI_3009G043400	3.920317e-07	FA_22_1_,PS_36_2_,TG_50_5_	3
9	SORBI_3009G069200	6.283841e-07	PS_36_2_,TG_46_3_,TG_56_1_	3
9	SORBI_3009G069300	6.283841e-07	PS_36_2_,TG_46_3_,TG_56_1_	3
9	SORBI_3009G069500	5.213654e-07	PS_36_2_,TG_46_3_,TG_56_1_	3
9	SORBI_3009G069600	5.213654e-07	PS_36_2_,TG_46_3_,TG_56_1_	3
9	SORBI_3009G072333	7.255959e-07	PS_36_2_,SQDG_32_0_,TG_50_5_	3
9	SORBI_3009G077600	6.072228e-07	TG_50_3_,TG_58_5_,TG_60_5_	3
9	SORBI_3009G077700	6.072228e-07	TG_50_3_,TG_58_5_,TG_60_5_	3
9	SORBI_3009G077800	6.072228e-07	TG_50_3_,TG_58_5_,TG_60_5_	3
9	SORBI_3009G079300	7.109153e-07	TG_46_1_,TG_46_2_,TG_58_1_	3
9	SORBI_3009G085600	9.858852e-07	FA_22_0__amide,PC_38_2_,TG_48_4_	3
9	SORBI_3009G092020	7.10228e-07	MGDG_34_1_,PC_32_3_,SQDG_34_1_	3
9	SORBI_3009G098150	1.391824e-07	DGTS_34_5_,FA_22_0__amide,PC_35_3_	3
9	SORBI_3009G104800	7.975056e-07	TG_56_4_,TG_58_4_,TG_58_5_	3
9	SORBI_3009G119200	5.481979e-07	FA_18_4_,PS_36_2_,TG_48_4_	3
9	SORBI_3009G143600	5.563831e-07	DGTS_34_5_,TG_58_3_,TG_58_6_	3
9	SORBI_3009G143700	5.563831e-07	DGTS_34_5_,TG_58_3_,TG_58_6_	3
9	SORBI_3009G143750	5.563831e-07	DGTS_34_5_,TG_58_3_,TG_58_6_	3
9	SORBI_3009G144500	1.131336e-07	TG_54_6_,TG_54_7_,TG_56_6_	3
9	SORBI_3009G144600	1.131336e-07	TG_54_6_,TG_54_7_,TG_56_6_	3
9	SORBI_3009G144700	1.131336e-07	TG_54_6_,TG_54_7_,TG_56_6_	3
9	SORBI_3009G231500	8.490153e-08	AEG_o_30_2_,PC_38_2_,TG_56_5_	3
9	SORBI_3009G231600	8.490153e-08	AEG_o_30_2_,PC_38_2_,TG_56_5_	3
9	SORBI_3009G231700	8.490153e-08	AEG_o_30_2_,PC_38_2_,TG_56_5_	3
10	SORBI_3010G030200	7.013355e-07	FA_18_4_,PS_36_2_,TG_50_4_	3
10	SORBI_3010G031100	6.912654e-07	FA_22_1_,TG_52_5_,TG_56_9_	3
10	SORBI_3010G031300	6.912654e-07	FA_22_1_,TG_52_5_,TG_56_9_	3
10	SORBI_3010G051400	3.928332e-07	PC_38_4_,PS_36_2_,TG_50_4_	3
10	SORBI_3010G051900	5.230978e-07	PC_38_4_,PS_36_2_,TG_50_4_	3
10	SORBI_3010G052000	3.302074e-07	PC_38_4_,PS_36_2_,TG_50_4_	3
10	SORBI_3010G052100	3.302074e-07	PC_38_4_,PS_36_2_,TG_50_4_	3
10	SORBI_3010G052200	3.302074e-07	PC_38_4_,PS_36_2_,TG_50_4_	3
10	SORBI_3010G052300	3.302074e-07	PC_38_4_,PS_36_2_,TG_50_4_	3
10	SORBI_3010G056500	6.567577e-07	FA_18_4_,PS_36_2_,TG_50_4_	3
10	SORBI_3010G056600	6.567577e-07	FA_18_4_,PS_36_2_,TG_50_4_	3
10	SORBI_3010G077000	9.155911e-07	FA_18_4_,TG_54_8_,TG_54_9_	3
10	SORBI_3010G078900	5.793964e-07	LPC_16_0_,LPE_16_0_,PE_16_0_	3
10	SORBI_3010G079000	5.793964e-07	LPC_16_0_,LPE_16_0_,PE_16_0_	3
10	SORBI_3010G080700	1.937649e-07	TG_58_5_,TG_58_6_,TG_60_5_	3
10	SORBI_3010G080800	1.937649e-07	TG_58_5_,TG_58_6_,TG_60_5_	3
10	SORBI_3010G080900	1.937649e-07	TG_58_5_,TG_58_6_,TG_60_5_	3
10	SORBI_3010G081500	5.854035e-07	PS_36_2_,SQDG_30_0_,TG_56_1_	3
10	SORBI_3010G092650	8.495864e-07	TG_58_5_,TG_60_4_,TG_60_6_	3
10	SORBI_3010G092700	8.495864e-07	TG_58_5_,TG_60_4_,TG_60_6_	3
10	SORBI_3010G096400	9.861051e-07	TG_56_5_,TG_56_8_,TG_56_9_	3
10	SORBI_3010G096500	9.861051e-07	TG_56_5_,TG_56_8_,TG_56_9_	3
10	SORBI_3010G096801	9.471194e-08	PC_18_2_,PC_38_4_,PS_36_2_	3
10	SORBI_3010G096900	9.471194e-08	PC_18_2_,PC_38_4_,PS_36_2_	3
10	SORBI_3010G097000	9.471194e-08	PC_18_2_,PC_38_4_,PS_36_2_	3
10	SORBI_3010G097100	9.471194e-08	PC_18_2_,PC_38_4_,PS_36_2_	3
10	SORBI_3010G106500	5.215237e-07	FA_22_1_,PC_32_2_,TG_50_4_	3
10	SORBI_3010G108200	8.455685e-07	SQDG_32_0_,TG_46_3_,TG_48_4_	3
10	SORBI_3010G110200	5.564186e-07	MGDG_34_1_,SQDG_32_0_,TG_58_6_	3
10	SORBI_3010G110266	5.564186e-07	MGDG_34_1_,SQDG_32_0_,TG_58_6_	3
10	SORBI_3010G112500	2.683841e-07	SQDG_32_0_,TG_46_3_,TG_48_4_	3
10	SORBI_3010G114900	6.182323e-07	TG_58_5_,TG_58_6_,TG_60_5_	3
10	SORBI_3010G115000	6.182323e-07	TG_58_5_,TG_58_6_,TG_60_5_	3
10	SORBI_3010G115900	4.640747e-08	MGDG_34_1_,SQDG_30_0_,SQDG_32_0_	3
10	SORBI_3010G116000	4.640747e-08	MGDG_34_1_,SQDG_30_0_,SQDG_32_0_	3
10	SORBI_3010G116200	9.179721e-07	MGDG_34_1_,SQDG_30_0_,SQDG_32_0_	3
10	SORBI_3010G116400	8.997301e-08	PC_32_2_,PS_36_2_,TG_50_5_	3
10	SORBI_3010G116700	6.138123e-08	PS_36_2_,TG_50_5_,TG_50_6_	3
10	SORBI_3010G116800	6.138123e-08	PS_36_2_,TG_50_5_,TG_50_6_	3
10	SORBI_3010G119900	9.034491e-07	MGDG_34_1_,SQDG_30_0_,SQDG_32_0_	3
10	SORBI_3010G120000	9.034491e-07	MGDG_34_1_,SQDG_30_0_,SQDG_32_0_	3
10	SORBI_3010G120300	9.737855e-07	SQDG_32_0_,TG_48_4_,TG_50_4_	3
10	SORBI_3010G123400	2.864062e-07	MGDG_34_1_,SQDG_30_0_,SQDG_32_0_	3
10	SORBI_3010G123500	2.864062e-07	MGDG_34_1_,SQDG_30_0_,SQDG_32_0_	3
10	SORBI_3010G123600	4.669418e-07	MGDG_34_1_,SQDG_30_0_,SQDG_32_0_	3
10	SORBI_3010G123650	4.669418e-07	MGDG_34_1_,SQDG_30_0_,SQDG_32_0_	3
10	SORBI_3010G123700	4.031663e-07	MGDG_34_1_,SQDG_30_0_,SQDG_32_0_	3
10	SORBI_3010G124300	7.288179e-07	FA_22_0__amide,MGDG_34_1_,SQDG_32_0_	3
10	SORBI_3010G124800	7.060566e-07	MGDG_34_1_,SQDG_32_0_,TG_50_5_	3
10	SORBI_3010G125300	4.295452e-07	MGDG_34_1_,SQDG_32_0_,TG_50_5_	3
10	SORBI_3010G126100	1.60718e-07	MGDG_34_1_,SQDG_32_0_,TG_50_5_	3
10	SORBI_3010G132800	7.031289e-07	MGDG_34_1_,SQDG_32_0_,TG_50_4_	3
10	SORBI_3010G133000	8.50808e-07	MGDG_34_1_,SQDG_32_0_,TG_50_4_	3
10	SORBI_3010G133150	7.131507e-07	MGDG_34_1_,SQDG_32_0_,TG_50_4_	3
10	SORBI_3010G133932	4.952125e-07	MGDG_34_1_,SQDG_32_0_,TG_50_4_	3
10	SORBI_3010G134000	5.766369e-07	MGDG_34_1_,SQDG_32_0_,TG_50_4_	3
10	SORBI_3010G134100	5.766369e-07	MGDG_34_1_,SQDG_32_0_,TG_50_4_	3
10	SORBI_3010G134200	6.094959e-07	MGDG_34_1_,SQDG_32_0_,TG_50_4_	3
10	SORBI_3010G134400	3.656112e-08	MGDG_34_1_,SQDG_32_0_,TG_50_4_	3
10	SORBI_3010G134500	2.488052e-07	MGDG_34_1_,SQDG_32_0_,TG_50_4_	3
10	SORBI_3010G134600	3.994473e-07	MGDG_34_1_,SQDG_32_0_,TG_50_4_	3
10	SORBI_3010G134650	2.36604e-07	MGDG_34_1_,SQDG_32_0_,TG_50_4_	3
10	SORBI_3010G134700	2.58801e-08	MGDG_34_1_,SQDG_32_0_,TG_50_4_	3
10	SORBI_3010G134801	1.324569e-07	MGDG_34_1_,SQDG_32_0_,TG_50_4_	3
10	SORBI_3010G134900	2.241655e-07	MGDG_34_1_,SQDG_32_0_,TG_50_4_	3
10	SORBI_3010G135000	1.038742e-07	MGDG_34_1_,SQDG_32_0_,TG_50_4_	3
10	SORBI_3010G135100	6.506498e-07	MGDG_34_1_,SQDG_30_0_,SQDG_32_0_	3
10	SORBI_3010G135200	5.499368e-07	MGDG_34_1_,SQDG_30_0_,SQDG_32_0_	3
10	SORBI_3010G135250	3.353114e-07	MGDG_34_1_,SQDG_32_0_,TG_50_4_	3
10	SORBI_3010G135300	3.353114e-07	MGDG_34_1_,SQDG_32_0_,TG_50_4_	3
10	SORBI_3010G135450	3.353114e-07	MGDG_34_1_,SQDG_32_0_,TG_50_4_	3
10	SORBI_3010G135600	4.705601e-07	MGDG_34_1_,SQDG_32_0_,TG_50_4_	3
10	SORBI_3010G135700	4.705601e-07	MGDG_34_1_,SQDG_32_0_,TG_50_4_	3
10	SORBI_3010G135800	4.272561e-07	MGDG_34_1_,SQDG_32_0_,TG_50_4_	3
10	SORBI_3010G135900	6.307506e-07	MGDG_34_1_,SQDG_32_0_,TG_50_4_	3
10	SORBI_3010G136000	6.307506e-07	MGDG_34_1_,SQDG_32_0_,TG_50_4_	3
10	SORBI_3010G136250	2.265955e-07	MGDG_34_1_,SQDG_32_0_,TG_56_5_	3
10	SORBI_3010G136450	9.72145e-07	MGDG_34_1_,SQDG_32_0_,TG_50_4_	3
10	SORBI_3010G136900	6.929721e-07	MGDG_34_1_,SQDG_32_0_,TG_50_4_	3
10	SORBI_3010G137366	8.337382e-07	MGDG_34_1_,SQDG_32_0_,TG_50_4_	3
10	SORBI_3010G137400	9.110139e-07	MGDG_34_1_,SQDG_32_0_,TG_50_4_	3
10	SORBI_3010G138000	2.577238e-07	MGDG_34_1_,SQDG_32_0_,TG_50_4_	3
10	SORBI_3010G138350	1.27894e-07	MGDG_34_1_,SQDG_32_0_,TG_50_4_	3
10	SORBI_3010G138500	4.762769e-07	MGDG_34_1_,SQDG_32_0_,TG_50_4_	3
10	SORBI_3010G138600	4.762769e-07	MGDG_34_1_,SQDG_32_0_,TG_50_4_	3
10	SORBI_3010G138800	3.292417e-07	MGDG_34_1_,SQDG_32_0_,TG_50_4_	3
10	SORBI_3010G139301	9.073264e-07	MGDG_34_1_,SQDG_32_0_,TG_50_4_	3
10	SORBI_3010G139400	6.798939e-07	MGDG_34_1_,SQDG_32_0_,TG_50_4_	3
10	SORBI_3010G139500	6.798939e-07	MGDG_34_1_,SQDG_32_0_,TG_50_4_	3
10	SORBI_3010G139550	6.039136e-07	MGDG_34_1_,SQDG_32_0_,TG_50_4_	3
10	SORBI_3010G139600	6.214167e-07	MGDG_34_1_,SQDG_32_0_,TG_50_4_	3
10	SORBI_3010G140200	9.243599e-07	MGDG_34_1_,SQDG_32_0_,TG_50_4_	3
10	SORBI_3010G140300	9.650763e-07	MGDG_34_1_,SQDG_32_0_,TG_50_4_	3
10	SORBI_3010G140400	9.650763e-07	MGDG_34_1_,SQDG_32_0_,TG_50_4_	3
10	SORBI_3010G140500	5.97602e-08	MGDG_34_1_,SQDG_32_0_,TG_50_4_	3
10	SORBI_3010G140525	5.97602e-08	MGDG_34_1_,SQDG_32_0_,TG_50_4_	3
10	SORBI_3010G140550	4.319441e-07	MGDG_34_1_,SQDG_32_0_,TG_50_4_	3
10	SORBI_3010G140700	9.253365e-07	MGDG_34_1_,SQDG_32_0_,TG_50_4_	3
10	SORBI_3010G141466	3.49103e-07	SQDG_32_0_,TG_50_4_,TG_50_6_	3
10	SORBI_3010G141700	8.068379e-07	MGDG_34_1_,SQDG_32_0_,TG_50_4_	3
10	SORBI_3010G141800	8.068379e-07	MGDG_34_1_,SQDG_32_0_,TG_50_4_	3
10	SORBI_3010G141966	8.068379e-07	MGDG_34_1_,SQDG_32_0_,TG_50_4_	3
10	SORBI_3010G142132	5.557114e-07	MGDG_34_1_,SQDG_30_0_,SQDG_32_0_	3
10	SORBI_3010G142300	7.332816e-07	MGDG_34_1_,SQDG_32_0_,TG_50_4_	3
10	SORBI_3010G142501	2.528898e-07	MGDG_34_1_,SQDG_32_0_,TG_50_4_	3
10	SORBI_3010G142700	5.167331e-08	MGDG_34_1_,SQDG_32_0_,TG_50_4_	3
10	SORBI_3010G142900	6.352275e-07	MGDG_34_1_,SQDG_32_0_,TG_50_4_	3
10	SORBI_3010G147300	1.899415e-07	FA_22_0__amide,MGDG_34_1_,SQDG_32_0_	3
10	SORBI_3010G147350	1.899415e-07	FA_22_0__amide,MGDG_34_1_,SQDG_32_0_	3
10	SORBI_3010G147400	7.787856e-07	FA_22_0__amide,MGDG_34_1_,SQDG_32_0_	3
10	SORBI_3010G147700	4.29669e-07	MGDG_34_1_,SQDG_32_0_,TG_50_5_	3
10	SORBI_3010G147833	9.872154e-07	FA_22_0__amide,MGDG_34_1_,SQDG_32_0_	3
10	SORBI_3010G149500	3.029887e-07	MGDG_34_1_,SQDG_32_0_,TG_50_5_	3
10	SORBI_3010G149600	3.029887e-07	MGDG_34_1_,SQDG_32_0_,TG_50_5_	3
10	SORBI_3010G149700	8.27588e-07	MGDG_34_1_,SQDG_32_0_,TG_50_5_	3
10	SORBI_3010G149800	8.27588e-07	MGDG_34_1_,SQDG_32_0_,TG_50_5_	3
10	SORBI_3010G150000	9.522831e-07	MGDG_34_1_,SQDG_32_0_,TG_50_5_	3
10	SORBI_3010G150100	9.522831e-07	MGDG_34_1_,SQDG_32_0_,TG_50_5_	3
10	SORBI_3010G150200	1.636267e-07	MGDG_34_1_,SQDG_32_0_,TG_50_5_	3
10	SORBI_3010G150325	5.456183e-07	MGDG_34_1_,SQDG_32_0_,TG_50_5_	3
10	SORBI_3010G150701	4.918674e-07	AEG_o_30_2_,MGDG_34_1_,SQDG_32_0_	3
10	SORBI_3010G150800	1.242424e-07	MGDG_34_1_,SQDG_32_0_,TG_50_5_	3
10	SORBI_3010G154900	9.223558e-07	TG_50_5_,TG_50_6_,TG_52_6_	3
10	SORBI_3010G155100	8.23541e-07	TG_50_5_,TG_50_6_,TG_52_6_	3
10	SORBI_3010G155200	8.252549e-07	SQDG_32_0_,TG_50_5_,TG_50_6_	3
10	SORBI_3010G157900	7.121094e-07	PS_36_2_,TG_50_4_,TG_50_5_	3
10	SORBI_3010G158050	4.039253e-07	PS_36_2_,TG_50_4_,TG_50_5_	3
10	SORBI_3010G158100	4.039253e-07	PS_36_2_,TG_50_4_,TG_50_5_	3
10	SORBI_3010G158200	8.041745e-07	PS_36_2_,TG_50_4_,TG_50_5_	3
10	SORBI_3010G159000	8.706705e-07	PS_36_2_,TG_50_4_,TG_50_5_	3
10	SORBI_3010G159600	5.082013e-07	TG_52_2_,TG_54_4_,TG_58_1_	3
10	SORBI_3010G160000	8.493618e-07	MGDG_34_1_,SQDG_32_0_,TG_50_4_	3
10	SORBI_3010G160033	8.493618e-07	MGDG_34_1_,SQDG_32_0_,TG_50_4_	3
10	SORBI_3010G160066	8.493618e-07	MGDG_34_1_,SQDG_32_0_,TG_50_4_	3
10	SORBI_3010G161400	9.843467e-07	TG_58_3_,TG_60_4_,TG_60_5_	3
10	SORBI_3010G161525	3.288664e-07	TG_50_4_,TG_50_6_,TG_58_3_	3
10	SORBI_3010G172400	7.112602e-07	TG_58_5_,TG_60_5_,TG_60_6_	3
10	SORBI_3010G172800	9.438939e-07	MGDG_34_1_,TG_60_5_,TG_60_6_	3
10	SORBI_3010G173300	6.228665e-07	TG_54_3_,TG_58_5_,TG_60_5_	3
10	SORBI_3010G173400	6.228665e-07	TG_54_3_,TG_58_5_,TG_60_5_	3
10	SORBI_3010G173500	6.228665e-07	TG_54_3_,TG_58_5_,TG_60_5_	3
10	SORBI_3010G173550	6.228665e-07	TG_54_3_,TG_58_5_,TG_60_5_	3
10	SORBI_3010G173600	6.228665e-07	TG_54_3_,TG_58_5_,TG_60_5_	3
10	SORBI_3010G174550	1.172086e-07	TG_50_3_,TG_50_4_,TG_50_5_	3
10	SORBI_3010G174600	1.172086e-07	TG_50_3_,TG_50_4_,TG_50_5_	3
10	SORBI_3010G196500	8.851651e-07	LPC_16_0_,PS_36_2_,TG_50_4_	3
10	SORBI_3010G196600	8.851651e-07	LPC_16_0_,PS_36_2_,TG_50_4_	3
10	SORBI_3010G212600	9.369069e-07	MG_16_0_,MGDG_34_3_,PS_36_2_	3
10	SORBI_3010G212700	9.369069e-07	MG_16_0_,MGDG_34_3_,PS_36_2_	3
10	SORBI_3010G212800	9.369069e-07	MG_16_0_,MGDG_34_3_,PS_36_2_	3
10	SORBI_3010G212900	9.369069e-07	MG_16_0_,MGDG_34_3_,PS_36_2_	3
10	SORBI_3010G214300	3.678628e-07	FA_22_1_,PS_36_2_,TG_50_4_	3
10	SORBI_3010G214400	3.678628e-07	FA_22_1_,PS_36_2_,TG_50_4_	3
10	SORBI_3010G214500	3.678628e-07	FA_22_1_,PS_36_2_,TG_50_4_	3
10	SORBI_3010G214600	2.572577e-07	FA_22_1_,PS_36_2_,TG_50_4_	3
10	SORBI_3010G214700	2.572577e-07	FA_22_1_,PS_36_2_,TG_50_4_	3
10	SORBI_3010G214900	7.627343e-07	FA_22_0__amide,FA_22_1_,PS_36_2_	3
10	SORBI_3010G214950	7.627343e-07	FA_22_0__amide,FA_22_1_,PS_36_2_	3
10	SORBI_3010G215000	7.627343e-07	FA_22_0__amide,FA_22_1_,PS_36_2_	3
10	SORBI_3010G215201	5.437767e-07	FA_22_1_,PS_36_2_,TG_50_4_	3
10	SORBI_3010G215300	5.437767e-07	FA_22_1_,PS_36_2_,TG_50_4_	3
10	SORBI_3010G215400	5.437767e-07	FA_22_1_,PS_36_2_,TG_50_4_	3
10	SORBI_3010G216200	3.619606e-08	FA_22_1_,PS_36_2_,SQDG_36_5_	3
10	SORBI_3010G216300	3.619606e-08	FA_22_1_,PS_36_2_,SQDG_36_5_	3
10	SORBI_3010G216400	1.12607e-07	FA_22_1_,PS_36_2_,SQDG_36_5_	3
10	SORBI_3010G216500	1.12607e-07	FA_22_1_,PS_36_2_,SQDG_36_5_	3
10	SORBI_3010G216600	1.12607e-07	FA_22_1_,PS_36_2_,SQDG_36_5_	3
10	SORBI_3010G217532	5.592247e-07	FA_22_1_,PS_36_2_,TG_50_4_	3
10	SORBI_3010G229450	1.087272e-07	LPC_16_0_,LPE_16_0_,PE_16_0_	3
10	SORBI_3010G229500	1.087272e-07	LPC_16_0_,LPE_16_0_,PE_16_0_	3
10	SORBI_3010G229600	1.087272e-07	LPC_16_0_,LPE_16_0_,PE_16_0_	3
10	SORBI_3010G229801	1.087272e-07	LPC_16_0_,LPE_16_0_,PE_16_0_	3
10	SORBI_3010G230000	3.315562e-07	LPC_16_0_,LPE_16_0_,PE_16_0_	3
10	SORBI_3010G230100	4.789123e-07	LPC_16_0_,LPE_16_0_,PE_16_0_	3
10	SORBI_3010G231050	9.18574e-07	LPC_16_0_,LPE_16_0_,PE_16_0_	3
10	SORBI_3010G231100	9.18574e-07	LPC_16_0_,LPE_16_0_,PE_16_0_	3
1	SORBI_3001G000900	3.482515e-07	AEG_o_30_2_,PC_38_2_	2
1	SORBI_3001G001000	3.482515e-07	AEG_o_30_2_,PC_38_2_	2
1	SORBI_3001G002500	7.584223e-07	MGDG_34_1_,SQDG_32_0_	2
1	SORBI_3001G012700	2.826036e-07	FA_22_1_,TG_50_4_	2
1	SORBI_3001G019700	2.890943e-07	TG_52_7_,TG_54_8_	2
1	SORBI_3001G019800	2.890943e-07	TG_52_7_,TG_54_8_	2
1	SORBI_3001G019900	2.890943e-07	TG_52_7_,TG_54_8_	2
1	SORBI_3001G020000	2.890943e-07	TG_52_7_,TG_54_8_	2
1	SORBI_3001G026600	1.037532e-07	FA_22_1_,TG_50_5_	2
