Chromosome	gene	max_pvalue	phenotype	phenotype_number
7	SORBI_3007G149900	7.82227e-08	Pheophorbide_A	1
7	SORBI_3007G174701	2.471062e-10	Pheophorbide_A	1
7	SORBI_3007G174800	2.471062e-10	Pheophorbide_A	1
7	SORBI_3007G174900	2.471062e-10	Pheophorbide_A	1
7	SORBI_3007G175000	2.471062e-10	Pheophorbide_A	1
7	SORBI_3007G175100	2.662868e-08	Pheophorbide_A	1
7	SORBI_3007G175200	2.662868e-08	Pheophorbide_A	1
7	SORBI_3007G175300	2.662868e-08	Pheophorbide_A	1
7	SORBI_3007G175400	2.662868e-08	Pheophorbide_A	1
7	SORBI_3007G175500	2.662868e-08	Pheophorbide_A	1
7	SORBI_3007G189500	9.49133e-09	Pheophorbide_A	1
7	SORBI_3007G189600	3.51388e-09	Pheophorbide_A	1
7	SORBI_3007G189700	3.51388e-09	Pheophorbide_A	1
7	SORBI_3007G190200	2.807809e-08	Pheophorbide_A	1
8	SORBI_3008G058400	9.601624e-08	Pheophorbide_A	1
8	SORBI_3008G059000	5.610166e-08	Pheophorbide_A	1
8	SORBI_3008G161700	3.938892e-08	Pheophorbide_A	1
8	SORBI_3008G161800	3.938892e-08	Pheophorbide_A	1
8	SORBI_3008G161900	3.938892e-08	Pheophorbide_A	1
8	SORBI_3008G162000	3.938892e-08	Pheophorbide_A	1
8	SORBI_3008G162100	3.938892e-08	Pheophorbide_A	1
