Chromosome	gene	phenotype	n_snps	best_snp	best_pvalue	phenotype_number
1	SORBI_3001G113800	PC(16:1_16:1)	122	SNP_8904044	8.706183e-08	1
1	SORBI_3001G127700	PC(18:2_20:4)	42	SNP_10028050	1.14209e-08	1
1	SORBI_3001G127800	PC(18:2_20:4)	38	SNP_10055257	1.971493e-09	1
1	SORBI_3001G128000	PC(18:2_20:4)	12	SNP_10072813	1.971493e-09	1
1	SORBI_3001G128100	PC(18:2_20:4)	13	SNP_10072813	1.971493e-09	1
1	SORBI_3001G128200	PC(18:2_20:4)	10	SNP_10080865	1.971493e-09	1
1	SORBI_3001G128300	PC(18:2_20:4)	162	SNP_10084499	1.971493e-09	1
1	SORBI_3001G128400	PC(18:2_20:4)	175	SNP_10096160	6.258573e-08	1
1	SORBI_3001G128500	PC(18:2_20:4)	205	SNP_10100655	6.258573e-08	1
1	SORBI_3001G128600	PC(18:2_20:4)	202	SNP_10111605	6.258573e-08	1
1	SORBI_3001G128800	PC(18:2_20:4)	251	SNP_10111605	5.406621e-08	1
1	SORBI_3001G128900	PC(18:2_20:4)	99	SNP_10127824	1.343285e-08	1
1	SORBI_3001G129000	PC(18:2_20:4)	72	SNP_10134250	1.343285e-08	1
1	SORBI_3001G145200	PC(18:2_20:4)	1	SNP_11641486	3.538139e-08	1
1	SORBI_3001G145300	PC(18:2_20:4)	1	SNP_11641486	3.538139e-08	1
1	SORBI_3001G145400	PC(18:2_20:4)	14	SNP_11641486	2.335065e-08	1
1	SORBI_3001G145500	PC(18:2_20:4)	27	SNP_11653520	2.335065e-08	1
1	SORBI_3001G145550	PC(18:2_20:4)	16	SNP_11653520	2.335065e-08	1
1	SORBI_3001G145600	PC(18:2_20:4)	26	SNP_11654219	2.335065e-08	1
1	SORBI_3001G145700	PC(18:2_20:4)	25	SNP_11663889	2.485681e-08	1
1	SORBI_3001G145900	PC(18:2_20:4)	20	SNP_11673586	2.485681e-08	1
1	SORBI_3001G146100	PC(18:2_20:4)	17	SNP_11744986	1.987128e-08	1
1	SORBI_3001G146200	PC(18:2_20:4)	17	SNP_11744986	1.987128e-08	1
1	SORBI_3001G154700	PC(18:2_20:4)	24	SNP_12415971	8.334581e-08	1
1	SORBI_3001G154800	PC(18:2_20:4)	26	SNP_12415971	8.334581e-08	1
1	SORBI_3001G154900	PC(18:2_20:4)	25	SNP_12426225	8.334581e-08	1
1	SORBI_3001G168700	PC(18:2_20:4)	82	SNP_14018488	1.900976e-09	1
1	SORBI_3001G168800	PC(18:2_20:4)	56	SNP_14043431	1.248959e-10	1
1	SORBI_3001G168900	PC(18:2_20:4)	73	SNP_14051631	1.248959e-10	1
1	SORBI_3001G169000	PC(18:2_20:4)	57	SNP_14059990	1.248959e-10	1
1	SORBI_3001G169100	PC(18:2_20:4)	59	SNP_14061972	1.248959e-10	1
1	SORBI_3001G169200	PC(18:2_20:4)	55	SNP_14069596	2.61791e-08	1
1	SORBI_3001G169300	PC(18:2_20:4)	54	SNP_14073233	2.61791e-08	1
1	SORBI_3001G171300	PC(18:2_20:4)	51	SNP_14305408	6.092205e-08	1
1	SORBI_3001G171500	PC(18:2_20:4)	56	SNP_14311667	6.092205e-08	1
1	SORBI_3001G171600	PC(18:2_20:4)	50	SNP_14314445	6.092205e-08	1
1	SORBI_3001G173400	PC(18:2_20:4)	16	SNP_14543857	8.983898e-08	1
1	SORBI_3001G173500	PC(18:2_20:4)	13	SNP_14550190	8.983898e-08	1
1	SORBI_3001G173600	PC(18:2_20:4)	12	SNP_14551470	8.983898e-08	1
1	SORBI_3001G173800	PC(18:2_20:4)	17	SNP_14599541	5.628635e-09	1
1	SORBI_3001G183100	PC(18:2_20:4)	15	SNP_15506281	7.950249e-08	1
1	SORBI_3001G183300	PC(18:2_20:4)	51	SNP_15549642	4.86601e-08	1
1	SORBI_3001G183401	PC(18:2_20:4)	47	SNP_15573317	4.86601e-08	1
1	SORBI_3001G185900	PC(18:2_20:4)	12	SNP_15886891	1.487084e-09	1
1	SORBI_3001G186100	PC(18:2_20:4)	30	SNP_15905980	1.27878e-10	1
1	SORBI_3001G186200	PC(18:2_20:4)	28	SNP_15911606	1.27878e-10	1
1	SORBI_3001G186300	PC(18:2_20:4)	19	SNP_15923685	1.27878e-10	1
1	SORBI_3001G191700	PC(18:2_20:4)	57	SNP_16991659	7.559086e-09	1
1	SORBI_3001G191800	PC(18:2_20:4)	36	SNP_17018047	7.559086e-09	1
1	SORBI_3001G191900	PC(18:2_20:4)	40	SNP_17019415	7.559086e-09	1
1	SORBI_3001G192000	PC(18:2_20:4)	66	SNP_17027208	9.646242e-12	1
1	SORBI_3001G192100	PC(18:2_20:4)	28	SNP_17055750	1.303385e-10	1
1	SORBI_3001G200100	PC(16:1_20:5)	2	SNP_18128318	1.330454e-28	1
1	SORBI_3001G200200	PC(16:1_20:5)	5	SNP_18128318	1.330454e-28	1
1	SORBI_3001G200800	PC(18:2_20:4)	5	SNP_18181064	7.78755e-08	1
1	SORBI_3001G200900	PC(18:2_20:4)	12	SNP_18182260	7.78755e-08	1
1	SORBI_3001G201000	PC(18:2_20:4)	11	SNP_18187611	7.78755e-08	1
1	SORBI_3001G203200	PC(18:2_20:4)	17	SNP_18463587	9.400485e-09	1
1	SORBI_3001G203300	PC(18:2_20:4)	23	SNP_18482733	9.400485e-09	1
1	SORBI_3001G203350	PC(18:2_20:4)	24	SNP_18482733	9.400485e-09	1
1	SORBI_3001G203400	PC(18:2_20:4)	22	SNP_18507649	1.307976e-09	1
1	SORBI_3001G203450	PC(18:2_20:4)	27	SNP_18516964	1.307976e-09	1
1	SORBI_3001G203500	PC(18:2_20:4)	18	SNP_18521195	2.103569e-08	1
1	SORBI_3001G203600	PC(18:2_20:4)	15	SNP_18527568	8.38421e-08	1
1	SORBI_3001G209000	PC(18:2_20:4)	33	SNP_19112926	6.115361e-09	1
1	SORBI_3001G209101	PC(18:2_20:4)	23	SNP_19120184	6.115361e-09	1
1	SORBI_3001G209200	PC(18:2_20:4)	17	SNP_19124265	6.115361e-09	1
1	SORBI_3001G209400	PC(18:2_20:4)	41	SNP_19152300	1.042508e-08	1
1	SORBI_3001G209500	PC(18:2_20:4)	48	SNP_19169596	1.042508e-08	1
1	SORBI_3001G209800	PC(18:2_20:4)	174	SNP_19230944	4.379969e-12	1
1	SORBI_3001G209900	PC(18:2_20:4)	222	SNP_19237885	4.379969e-12	1
1	SORBI_3001G210000	PC(18:2_20:4)	210	SNP_19242456	8.953573e-08	1
1	SORBI_3001G210101	PC(18:2_20:4)	171	SNP_19248121	8.953573e-08	1
1	SORBI_3001G210200	PC(18:2_20:4)	110	SNP_19254642	8.953573e-08	1
1	SORBI_3001G210300	PC(18:2_20:4)	11	SNP_19305796	1.60147e-09	1
1	SORBI_3001G210500	PC(18:2_20:4)	260	SNP_19337379	4.881394e-09	1
1	SORBI_3001G210800	PC(18:2_20:4)	17	SNP_19366134	2.406698e-09	1
1	SORBI_3001G210900	PC(18:2_20:4)	16	SNP_19372393	2.406698e-09	1
1	SORBI_3001G212401	PC(18:2_20:4)	36	SNP_19557019	2.663495e-09	1
1	SORBI_3001G212451	PC(18:2_20:4)	67	SNP_19584386	8.089611e-11	1
1	SORBI_3001G212500	PC(18:2_20:4)	43	SNP_19615932	1.869006e-08	1
1	SORBI_3001G212600	PC(18:2_20:4)	43	SNP_19615932	1.869006e-08	1
1	SORBI_3001G213300	PC(18:2_20:4)	26	SNP_19692784	1.633391e-08	1
1	SORBI_3001G213400	PC(18:2_20:4)	29	SNP_19692784	1.633391e-08	1
1	SORBI_3001G213500	PC(18:2_20:4)	41	SNP_19692784	1.633391e-08	1
1	SORBI_3001G213666	PC(18:2_20:4)	43	SNP_19697701	1.633391e-08	1
1	SORBI_3001G213832	PC(18:2_20:4)	28	SNP_19705256	2.293465e-08	1
1	SORBI_3001G219200	PC(18:0_20:4)	20	SNP_20421235	4.514519e-11	1
1	SORBI_3001G219600	PC(18:2_20:4)	31	SNP_20579059	7.021306e-09	1
1	SORBI_3001G223400	PC(18:2_20:4)	33	SNP_21424420	3.703583e-08	1
1	SORBI_3001G223550	PC(18:2_20:4)	43	SNP_21426874	3.703583e-08	1
1	SORBI_3001G223700	PC(18:2_20:4)	52	SNP_21438965	3.703583e-08	1
1	SORBI_3001G224300	PC(18:2_20:4)	50	SNP_21473160	4.086664e-09	1
1	SORBI_3001G224400	PC(18:2_20:4)	51	SNP_21479449	4.086664e-09	1
1	SORBI_3001G224500	PC(18:2_20:4)	50	SNP_21480659	4.086664e-09	1
1	SORBI_3001G224600	PC(18:2_20:4)	67	SNP_21486903	4.086664e-09	1
1	SORBI_3001G224700	PC(18:2_20:4)	35	SNP_21496606	1.423887e-08	1
1	SORBI_3001G225200	PC(16:1_20:5)	111	SNP_21527648	1.226331e-08	1
1	SORBI_3001G225300	PC(16:1_20:5)	105	SNP_21532543	1.226331e-08	1
1	SORBI_3001G225400	PC(16:1_20:5)	10	SNP_21547273	1.226331e-08	1
1	SORBI_3001G225500	PC(16:1_20:5)	6	SNP_21552488	1.226331e-08	1
1	SORBI_3001G226300	PC(18:2_20:4)	27	SNP_21665594	3.986716e-08	1
1	SORBI_3001G226401	PC(18:2_20:4)	25	SNP_21672200	3.986716e-08	1
1	SORBI_3001G226500	PC(18:2_20:4)	29	SNP_21672200	3.986716e-08	1
1	SORBI_3001G226600	PC(18:2_20:4)	36	SNP_21680614	3.986716e-08	1
1	SORBI_3001G226700	PC(18:2_20:4)	12	SNP_21694145	1.077076e-08	1
1	SORBI_3001G226800	PC(18:2_20:4)	5	SNP_21705993	1.077076e-08	1
1	SORBI_3001G226900	PC(18:2_20:4)	2	SNP_21714284	1.077076e-08	1
1	SORBI_3001G228000	PC(16:0_20:3)	23	SNP_21868418	4.948148e-08	1
1	SORBI_3001G228100	PC(16:0_20:3)	33	SNP_21874281	4.948148e-08	1
1	SORBI_3001G228200	PC(16:0_20:3)	50	SNP_21879491	4.948148e-08	1
1	SORBI_3001G228300	PC(16:0_20:3)	64	SNP_21888332	6.937083e-08	1
1	SORBI_3001G228400	PC(16:0_20:3)	52	SNP_21907559	1.313841e-09	1
1	SORBI_3001G228500	PC(16:0_20:3)	42	SNP_21911032	1.313841e-09	1
1	SORBI_3001G228600	PC(16:0_20:3)	140	SNP_21925001	1.313841e-09	1
1	SORBI_3001G228700	PC(16:0_20:3)	153	SNP_21929683	1.313841e-09	1
1	SORBI_3001G228701	PC(16:0_20:3)	155	SNP_21925945	1.313841e-09	1
1	SORBI_3001G228800	PC(16:0_20:3)	153	SNP_21926943	1.313841e-09	1
1	SORBI_3001G228900	PC(16:0_20:3)	164	SNP_21934649	1.371289e-09	1
1	SORBI_3001G229000	PC(16:0_20:3)	187	SNP_21939665	1.1635e-09	1
1	SORBI_3001G229100	PC(16:0_20:3)	123	SNP_22010411	6.690109e-09	1
1	SORBI_3001G229200	PC(16:0_20:3)	79	SNP_22021659	3.073199e-08	1
1	SORBI_3001G229700	PC(16:0_20:3)	66	SNP_22173672	5.579007e-08	1
1	SORBI_3001G229850	PC(16:0_20:3)	60	SNP_22176264	5.579007e-08	1
1	SORBI_3001G230000	PC(16:0_20:3)	92	SNP_22208800	2.020539e-08	1
1	SORBI_3001G230050	PC(16:0_20:3)	34	SNP_22224674	2.020539e-08	1
1	SORBI_3001G230100	PC(16:0_20:3)	41	SNP_22229087	2.020539e-08	1
1	SORBI_3001G230200	PC(16:0_20:3)	46	SNP_22235809	5.922348e-08	1
1	SORBI_3001G231000	PC(16:0_18:1)	58	SNP_22277742	9.278156e-08	1
1	SORBI_3001G233700	PC(16:0_20:1)	89	SNP_22910637	2.936366e-08	1
1	SORBI_3001G233900	PC(18:2_20:4)	14	SNP_23061198	3.428785e-08	1
1	SORBI_3001G234000	PC(18:2_20:4)	14	SNP_23061198	3.428785e-08	1
1	SORBI_3001G234100	PC(18:2_20:4)	1	SNP_23076276	3.428785e-08	1
1	SORBI_3001G235100	PC(18:3_18:3)	13	SNP_23264721	3.666654e-08	1
1	SORBI_3001G235266	PC(18:2_20:4)	125	SNP_23543837	1.268827e-11	1
1	SORBI_3001G235600	PC(18:2_20:4)	8	SNP_23755387	1.969268e-09	1
1	SORBI_3001G235700	PC(18:2_20:4)	71	SNP_23755387	1.969268e-09	1
1	SORBI_3001G237250	PC(16:0_20:1)	63	SNP_23987687	1.173514e-08	1
1	SORBI_3001G237300	PC(16:0_20:1)	74	SNP_23987687	1.173514e-08	1
1	SORBI_3001G238100	PC(14:0_18:3)	65	SNP_24453005	1.514558e-08	1
1	SORBI_3001G247700	PC(16:1_16:1)	106	SNP_26467899	1.882539e-08	1
1	SORBI_3001G247800	PC(16:1_16:1)	73	SNP_26473226	1.882539e-08	1
1	SORBI_3001G248900	PC(18:2_20:4)	26	SNP_26829353	4.556438e-08	1
1	SORBI_3001G249000	PC(18:2_20:4)	17	SNP_26833878	4.556438e-08	1
1	SORBI_3001G249100	PC(18:2_20:4)	15	SNP_26839266	4.556438e-08	1
1	SORBI_3001G249200	PC(18:2_20:4)	20	SNP_26841947	4.556438e-08	1
1	SORBI_3001G249233	PC(18:2_20:4)	27	SNP_26854398	4.556438e-08	1
1	SORBI_3001G250150	PC(18:2_20:4)	23	SNP_26979095	4.460325e-09	1
1	SORBI_3001G250200	PC(18:2_20:4)	12	SNP_26987017	4.460325e-09	1
1	SORBI_3001G251800	PC(18:2_20:4)	23	SNP_27190227	8.071798e-08	1
1	SORBI_3001G251900	PC(18:2_20:4)	25	SNP_27185338	8.071798e-08	1
1	SORBI_3001G252000	PC(18:2_20:4)	23	SNP_27198872	8.071798e-08	1
1	SORBI_3001G252050	PC(18:2_20:4)	48	SNP_27253308	1.289308e-08	1
1	SORBI_3001G252101	PC(18:2_20:4)	41	SNP_27259640	1.289308e-08	1
1	SORBI_3001G252151	PC(18:2_20:4)	29	SNP_27263746	1.289308e-08	1
1	SORBI_3001G252200	PC(18:2_20:4)	32	SNP_27269438	1.192773e-08	1
1	SORBI_3001G252300	PC(18:2_20:4)	29	SNP_27350470	5.179185e-08	1
1	SORBI_3001G252700	PC(18:2_20:4)	28	SNP_27382155	1.513161e-09	1
1	SORBI_3001G252800	PC(18:2_20:4)	28	SNP_27421146	5.639206e-08	1
1	SORBI_3001G253400	PC(16:1_20:5)	18	SNP_27605372	2.68158e-08	1
1	SORBI_3001G254400	PC(18:2_20:4)	30	SNP_28464815	1.073665e-08	1
1	SORBI_3001G256700	PC(18:2_20:4)	62	SNP_29933247	3.590606e-08	1
1	SORBI_3001G256900	PC(18:2_20:4)	53	SNP_30117021	7.483893e-09	1
1	SORBI_3001G257200	PC(14:0_18:3)	68	SNP_30312548	3.605453e-09	1
1	SORBI_3001G257300	PC(18:2_20:4)	54	SNP_30362002	1.678312e-08	1
1	SORBI_3001G258801	PC(14:0_18:3)	54	SNP_30830842	6.429897e-08	1
1	SORBI_3001G259400	PC(14:0_18:3)	22	SNP_31197414	7.747027e-08	1
1	SORBI_3001G260400	PC(14:0_18:3)	80	SNP_31632585	4.374398e-09	1
1	SORBI_3001G261408	PC(18:2_20:4)	46	SNP_33762092	1.331994e-08	1
1	SORBI_3001G261432	PC(16:0_18:1)	12	SNP_34303661	8.605383e-08	1
1	SORBI_3001G261436	PC(16:0_18:1)	2	SNP_34323344	8.605383e-08	1
1	SORBI_3001G261440	PC(18:2_20:4)	27	SNP_34361923	8.030592e-12	1
1	SORBI_3001G261444	PC(18:2_20:4)	27	SNP_34363076	8.030592e-12	1
1	SORBI_3001G261460	PC(16:1_20:5)	6	SNP_34594850	6.5384e-11	1
1	SORBI_3001G261464	PC(16:1_20:5)	8	SNP_34608039	6.5384e-11	1
1	SORBI_3001G261468	PC(18:2_20:4)	34	SNP_34643752	3.604128e-08	1
1	SORBI_3001G263600	PC(18:2_20:4)	11	SNP_48344946	6.266218e-08	1
1	SORBI_3001G264100	PC(18:2_20:4)	12	SNP_49002129	1.21816e-09	1
1	SORBI_3001G270800	PC(18:2_20:4)	49	SNP_52212849	2.947688e-09	1
1	SORBI_3001G270900	PC(18:2_20:4)	39	SNP_52217307	2.947688e-09	1
1	SORBI_3001G276400	PC(16:0_20:1)	29	SNP_53871155	1.28889e-08	1
1	SORBI_3001G278800	PC(16:1_20:5)	12	SNP_54383117	1.101245e-14	1
1	SORBI_3001G278900	PC(16:1_20:5)	12	SNP_54383117	1.101245e-14	1
1	SORBI_3001G279400	PC(18:2_20:4)	13	SNP_54570659	4.359198e-08	1
1	SORBI_3001G279500	PC(18:2_20:4)	16	SNP_54570659	4.359198e-08	1
1	SORBI_3001G281100	PC(18:2_20:4)	9	SNP_55060209	1.977141e-08	1
1	SORBI_3001G281201	PC(18:2_20:4)	14	SNP_55072140	1.977141e-08	1
1	SORBI_3001G286000	PC(16:1_16:1)	206	SNP_56018771	3.080408e-08	1
1	SORBI_3001G286050	PC(16:1_16:1)	38	SNP_56028929	3.080408e-08	1
1	SORBI_3001G286700	PC(18:2_20:4)	9	SNP_56192140	6.825583e-10	1
1	SORBI_3001G286800	PC(18:2_20:4)	17	SNP_56217387	5.941782e-10	1
1	SORBI_3001G286900	PC(18:2_20:4)	35	SNP_56229154	5.941782e-10	1
1	SORBI_3001G287000	PC(18:2_20:4)	29	SNP_56245258	9.53365e-10	1
1	SORBI_3001G287101	PC(18:2_20:4)	9	SNP_56257840	1.719606e-09	1
1	SORBI_3001G287201	PC(18:2_20:4)	32	SNP_56290703	3.910622e-10	1
1	SORBI_3001G287301	PC(18:2_20:4)	95	SNP_56290703	2.83218e-10	1
1	SORBI_3001G287400	PC(18:2_20:4)	95	SNP_56290703	2.83218e-10	1
1	SORBI_3001G287500	PC(18:2_20:4)	99	SNP_56290703	2.83218e-10	1
1	SORBI_3001G287600	PC(18:2_20:4)	4	SNP_56316934	2.824542e-08	1
1	SORBI_3001G290300	PC(18:2_20:4)	33	SNP_56718219	1.986649e-09	1
1	SORBI_3001G290400	PC(18:2_20:4)	34	SNP_56724925	1.986649e-09	1
1	SORBI_3001G290500	PC(18:2_20:4)	6	SNP_56740564	1.986649e-09	1
1	SORBI_3001G293100	PC(18:2_20:4)	61	SNP_57003087	1.190803e-08	1
1	SORBI_3001G302600	PC(16:1_20:5)	9	SNP_58529375	2.247376e-19	1
1	SORBI_3001G302666	PC(16:1_20:5)	12	SNP_58542390	2.247376e-19	1
1	SORBI_3001G311500	PC(14:0_18:2)	81	SNP_59821340	1.09987e-09	1
1	SORBI_3001G311601	PC(14:0_18:2)	88	SNP_59831271	1.09987e-09	1
1	SORBI_3001G313200	PC(18:2_20:4)	10	SNP_60034636	5.348727e-10	1
1	SORBI_3001G313301	PC(18:2_20:4)	10	SNP_60034636	5.348727e-10	1
1	SORBI_3001G313400	PC(18:2_20:4)	4	SNP_60049672	5.348727e-10	1
1	SORBI_3001G337600	PC(18:2_20:4)	215	SNP_62538430	2.063321e-09	1
1	SORBI_3001G337701	PC(18:2_20:4)	258	SNP_62546662	2.063321e-09	1
1	SORBI_3001G337800	PC(18:2_20:4)	270	SNP_62546662	1.595598e-10	1
1	SORBI_3001G338000	PC(18:2_20:4)	159	SNP_62554765	1.595598e-10	1
1	SORBI_3001G338100	PC(18:2_20:4)	173	SNP_62566313	1.595598e-10	1
1	SORBI_3001G338200	PC(18:2_20:4)	183	SNP_62571202	1.131793e-09	1
1	SORBI_3001G338400	PC(18:2_20:4)	171	SNP_62581835	1.319662e-09	1
1	SORBI_3001G338500	PC(18:2_20:4)	20	SNP_62592917	3.326392e-10	1
1	SORBI_3001G338600	PC(18:2_20:4)	36	SNP_62615218	3.326392e-10	1
1	SORBI_3001G339000	PC(18:2_20:4)	10	SNP_62705299	4.886637e-09	1
1	SORBI_3001G339100	PC(18:2_20:4)	10	SNP_62705299	4.886637e-09	1
1	SORBI_3001G339200	PC(18:2_20:4)	10	SNP_62705299	4.886637e-09	1
1	SORBI_3001G339300	PC(18:2_20:4)	11	SNP_62705299	4.886637e-09	1
1	SORBI_3001G361600	PC(16:1_20:5)	23	SNP_65115335	8.358179e-08	1
1	SORBI_3001G361700	PC(16:1_20:5)	29	SNP_65134109	8.358179e-08	1
1	SORBI_3001G361750	PC(16:1_20:5)	27	SNP_65136486	8.358179e-08	1
1	SORBI_3001G362001	PC(18:3_0:0)	148	SNP_65180230	8.916072e-08	1
1	SORBI_3001G362100	PC(18:3_0:0)	155	SNP_65184977	8.916072e-08	1
1	SORBI_3001G362200	PC(18:3_0:0)	147	SNP_65188184	8.916072e-08	1
1	SORBI_3001G362300	PC(18:3_0:0)	20	SNP_65194680	8.916072e-08	1
1	SORBI_3001G436200	PC(18:2_20:4)	6	SNP_71429134	9.339704e-08	1
1	SORBI_3001G436300	PC(18:2_20:4)	17	SNP_71454809	2.280496e-10	1
1	SORBI_3001G436400	PC(18:2_20:4)	49	SNP_71454809	2.280496e-10	1
1	SORBI_3001G436450	PC(18:2_20:4)	49	SNP_71454809	2.280496e-10	1
1	SORBI_3001G436500	PC(18:2_20:4)	46	SNP_71456318	2.280496e-10	1
1	SORBI_3001G436600	PC(18:2_20:4)	64	SNP_71466808	5.416575e-09	1
1	SORBI_3001G436800	PC(18:2_20:4)	41	SNP_71483021	5.416575e-09	1
1	SORBI_3001G436850	PC(18:2_20:4)	39	SNP_71484213	5.416575e-09	1
1	SORBI_3001G436900	PC(18:2_20:4)	37	SNP_71485690	1.27008e-08	1
1	SORBI_3001G437000	PC(18:2_20:4)	17	SNP_71496701	1.205467e-08	1
1	SORBI_3001G437050	PC(18:2_20:4)	12	SNP_71506084	1.205467e-08	1
1	SORBI_3001G437100	PC(18:2_20:4)	11	SNP_71513373	1.205467e-08	1
1	SORBI_3001G437200	PC(18:2_20:4)	12	SNP_71545880	5.279712e-08	1
1	SORBI_3001G437300	PC(18:2_20:4)	10	SNP_71554411	5.279712e-08	1
1	SORBI_3001G437400	PC(18:2_20:4)	9	SNP_71563076	5.391029e-08	1
1	SORBI_3001G440500	PC(18:2_20:4)	28	SNP_71850627	3.743723e-08	1
1	SORBI_3001G440600	PC(18:2_20:4)	27	SNP_71852516	3.743723e-08	1
1	SORBI_3001G442200	PC(18:2_20:4)	123	SNP_71962509	3.722358e-08	1
1	SORBI_3001G442300	PC(18:2_20:4)	186	SNP_71972223	1.84636e-08	1
1	SORBI_3001G442400	PC(18:2_20:4)	171	SNP_71978714	1.84636e-08	1
1	SORBI_3001G442500	PC(18:2_20:4)	187	SNP_71985605	1.84636e-08	1
1	SORBI_3001G442600	PC(18:2_20:4)	77	SNP_72000763	1.84636e-08	1
1	SORBI_3001G442700	PC(18:2_20:4)	93	SNP_71995916	1.84636e-08	1
1	SORBI_3001G442750	PC(18:2_20:4)	49	SNP_72008152	5.996985e-08	1
1	SORBI_3001G442800	PC(18:2_20:4)	31	SNP_72011904	4.821775e-08	1
1	SORBI_3001G442900	PC(18:2_20:4)	25	SNP_72017725	4.821775e-08	1
1	SORBI_3001G453700	PC(16:0_20:3)	9	SNP_73012035	7.878827e-08	1
1	SORBI_3001G453800	PC(16:0_20:3)	23	SNP_73012035	1.192965e-08	1
1	SORBI_3001G453900	PC(16:0_20:3)	26	SNP_73026726	1.192965e-08	1
1	SORBI_3001G454000	PC(16:0_20:3)	37	SNP_73027533	1.192965e-08	1
1	SORBI_3001G470100	PC(18:2_20:4)	52	SNP_74292509	9.866366e-09	1
1	SORBI_3001G470200	PC(18:2_20:4)	51	SNP_74300936	5.994338e-10	1
1	SORBI_3001G470300	PC(18:2_20:4)	32	SNP_74314280	5.994338e-10	1
1	SORBI_3001G470400	PC(18:2_20:4)	9	SNP_74320754	5.994338e-10	1
1	SORBI_3001G470500	PC(18:2_20:4)	15	SNP_74323888	5.994338e-10	1
1	SORBI_3001G471600	PC(18:2_20:4)	18	SNP_74419137	1.567021e-09	1
1	SORBI_3001G471800	PC(18:2_20:4)	23	SNP_74426034	1.567021e-09	1
1	SORBI_3001G471900	PC(18:2_20:4)	37	SNP_74431065	1.567021e-09	1
1	SORBI_3001G472000	PC(18:2_20:4)	39	SNP_74436626	1.567021e-09	1
1	SORBI_3001G472050	PC(18:2_20:4)	35	SNP_74442041	1.567021e-09	1
1	SORBI_3001G476700	PC(14:0_18:3)	14	SNP_74928650	4.49058e-08	1
1	SORBI_3001G476800	PC(14:0_18:3)	7	SNP_74928650	4.49058e-08	1
1	SORBI_3001G495300	PC(18:2_20:4)	16	SNP_76482880	2.514607e-08	1
1	SORBI_3001G495400	PC(18:2_20:4)	33	SNP_76482880	1.261472e-08	1
1	SORBI_3001G495500	PC(18:2_20:4)	143	SNP_76482880	1.004689e-09	1
1	SORBI_3001G495550	PC(18:2_20:4)	157	SNP_76504189	1.004689e-09	1
1	SORBI_3001G495600	PC(18:2_20:4)	141	SNP_76504907	1.004689e-09	1
1	SORBI_3001G504800	PC(18:0_20:4)	18	SNP_77294901	7.535898e-08	1
1	SORBI_3001G504900	PC(18:0_20:4)	26	SNP_77300628	7.535898e-08	1
1	SORBI_3001G505000	PC(18:0_20:4)	23	SNP_77306360	7.535898e-08	1
1	SORBI_3001G505033	PC(18:0_20:4)	20	SNP_77313621	7.535898e-08	1
1	SORBI_3001G505066	PC(18:0_20:4)	20	SNP_77313621	7.535898e-08	1
1	SORBI_3001G505100	PC(18:0_20:4)	20	SNP_77313621	7.535898e-08	1
1	SORBI_3001G505200	PC(18:0_20:4)	16	SNP_77319236	7.535898e-08	1
1	SORBI_3001G508400	PC(18:2_20:4)	4	SNP_77637454	4.222706e-08	1
1	SORBI_3001G508466	PC(18:2_20:4)	6	SNP_77637454	4.222706e-08	1
1	SORBI_3001G508532	PC(18:2_20:4)	48	SNP_77650343	3.199687e-09	1
1	SORBI_3001G508600	PC(18:2_20:4)	48	SNP_77650343	3.199687e-09	1
1	SORBI_3001G508700	PC(18:2_20:4)	47	SNP_77659133	3.199687e-09	1
1	SORBI_3001G508800	PC(18:2_20:4)	47	SNP_77659133	3.199687e-09	1
1	SORBI_3001G508900	PC(18:2_20:4)	27	SNP_77666207	3.199687e-09	1
1	SORBI_3001G511100	PC(16:0_22:5)	42	SNP_77857059	8.242401e-09	1
1	SORBI_3001G511200	PC(16:0_22:5)	39	SNP_77861265	8.242401e-09	1
1	SORBI_3001G511300	PC(16:0_22:5)	46	SNP_77867042	8.242401e-09	1
1	SORBI_3001G511400	PC(16:0_22:5)	35	SNP_77877739	8.242401e-09	1
1	SORBI_3001G511800	PC(18:2_20:4)	9	SNP_77940589	1.652652e-08	1
1	SORBI_3001G511900	PC(18:2_20:4)	8	SNP_77950128	1.652652e-08	1
1	SORBI_3001G512100	PC(18:2_20:4)	21	SNP_77994096	2.155491e-08	1
1	SORBI_3001G512200	PC(18:2_20:4)	21	SNP_77994096	2.155491e-08	1
1	SORBI_3001G512300	PC(18:2_20:4)	21	SNP_77994096	2.155491e-08	1
1	SORBI_3001G512400	PC(18:2_20:4)	14	SNP_77999866	2.155491e-08	1
1	SORBI_3001G526200	PC(18:2_20:4)	6	SNP_79027012	2.711048e-11	1
1	SORBI_3001G526300	PC(18:2_20:4)	25	SNP_79027012	2.711048e-11	1
1	SORBI_3001G526500	PC(18:2_20:4)	19	SNP_79044453	9.473527e-10	1
1	SORBI_3001G526600	PC(18:2_20:4)	19	SNP_79044453	9.473527e-10	1
1	SORBI_3001G527300	PC(18:2_20:4)	29	SNP_79122784	3.845456e-08	1
1	SORBI_3001G527400	PC(18:2_20:4)	16	SNP_79146503	3.845456e-08	1
1	SORBI_3001G527500	PC(18:2_20:4)	17	SNP_79146503	3.845456e-08	1
1	SORBI_3001G527550	PC(18:2_20:4)	30	SNP_79153009	3.845456e-08	1
1	SORBI_3001G527600	PC(18:2_20:4)	30	SNP_79153009	3.845456e-08	1
